x,y,rho
8.874915123,41.057075500,14.000000000
9.414788246,43.194221497,63.000000000
10.992991447,44.240253448,24.500000000
9.375373840,42.735569000,65.000000000
8.714147568,41.617855072,30.500000000
8.056430817,44.988647461,12.000000000
9.253048897,42.599800110,60.500000000
8.509905815,43.815364838,42.000000000
8.148802757,42.825134277,37.500000000
8.867234230,43.424774170,50.000000000
9.251895905,41.857242584,43.000000000
9.734519005,43.466205597,61.500000000
9.829217911,43.340343475,62.000000000
9.128378868,42.675132751,60.500000000
9.090240479,42.678321838,60.000000000
8.949554443,41.311592102,27.000000000
9.940127373,42.636093140,60.500000000
8.132502556,43.500656128,34.000000000
8.855401993,43.089817047,53.000000000
10.491791725,43.166854858,50.500000000
10.902101517,41.803047180,23.000000000
10.165042877,42.353061676,51.500000000
8.891903877,42.459022522,51.500000000
9.451148033,43.094039917,63.500000000
8.597551346,43.938701630,42.500000000
10.228363037,41.501628876,30.000000000
11.250952721,44.933761597,8.500000000
10.941480637,42.857948303,35.500000000
8.691947937,44.092323303,39.000000000
9.359523773,44.260318756,38.500000000
9.970975876,44.014511108,47.000000000
10.119067192,43.744445801,51.500000000
9.773200989,44.823741913,24.500000000
9.889613152,43.439861298,59.000000000
11.645851135,41.690113068,9.000000000
8.492216110,44.007270813,37.500000000
8.589577675,44.981494904,17.000000000
9.349081993,42.290416718,55.500000000
11.685643196,44.518386841,9.000000000
11.630259514,43.943916321,15.000000000
8.901474953,44.947937012,18.500000000
9.494697571,43.840328217,55.000000000
10.709952354,42.882862091,44.000000000
10.376780510,43.960079193,40.500000000
10.139126778,41.938472748,44.000000000
10.060938835,44.364257812,34.500000000
9.068133354,42.888237000,61.000000000
9.327547073,44.887138367,23.500000000
10.434995651,43.445335388,45.500000000
8.992784500,43.577121735,55.500000000
9.088368416,43.069702148,58.000000000
9.126854897,43.714305878,56.000000000
10.339291573,42.829574585,53.500000000
10.158707619,41.944812775,43.500000000
8.271443367,43.477264404,36.500000000
9.929374695,43.672904968,56.500000000
12.145845413,43.982353210,7.000000000
8.849878311,44.154888153,38.500000000
8.446793556,42.576290131,42.000000000
9.694458961,44.751216888,26.500000000
9.017946243,42.211433411,46.500000000
9.664248466,42.374393463,59.500000000
10.889336586,41.957942963,26.500000000
8.615232468,42.600051880,47.000000000
9.264668465,44.967407227,19.500000000
10.712121964,43.125423431,43.000000000
8.537264824,43.882236481,42.500000000
8.762485504,41.493103027,28.500000000
10.950730324,43.354816437,32.000000000
10.683559418,43.356601715,42.000000000
10.619531631,42.386848450,41.500000000
8.728458405,43.719467163,47.000000000
8.959291458,42.348323822,50.000000000
9.307168007,43.055351257,64.000000000
9.408706665,41.662921906,40.000000000
9.119082451,40.814468384,13.500000000
10.387931824,41.435813904,26.000000000
8.658317566,43.090038300,48.000000000
9.023138046,44.580886841,29.500000000
8.469843864,43.304924011,43.000000000
9.723418236,41.869781494,47.000000000
10.285977364,42.866325378,57.000000000
10.534491539,43.861377716,39.500000000
11.925936699,44.374401093,8.500000000
9.393519402,42.798492432,66.500000000
10.862360001,43.693138123,33.000000000
10.402832031,41.420917511,25.500000000
9.738374710,42.299842834,58.500000000
10.042625427,42.939723969,59.000000000
10.672879219,43.355091095,42.000000000
10.549028397,42.571453094,47.000000000
8.818254471,42.627822876,52.500000000
9.745680809,43.417026520,61.000000000
12.022009850,42.995616913,10.500000000
8.806756020,42.691890717,53.000000000
9.299104691,43.519355774,62.000000000
8.221903801,43.101135254,35.500000000
9.919207573,43.270053864,59.000000000
9.165384293,42.799949646,62.500000000
8.338640213,42.544551849,40.000000000
9.219839096,43.453922272,59.500000000
