x,y,rho
8.874915123,41.057075500,4.000000000
9.414788246,43.194221497,16.000000000
10.992991447,44.240253448,8.000000000
9.375373840,42.735569000,14.500000000
8.714147568,41.617855072,7.000000000
8.056430817,44.988647461,5.000000000
9.253048897,42.599800110,14.500000000
8.509905815,43.815364838,12.500000000
8.148802757,42.825134277,9.500000000
8.867234230,43.424774170,12.500000000
9.251895905,41.857242584,9.500000000
9.734519005,43.466205597,15.500000000
9.829217911,43.340343475,16.000000000
9.128378868,42.675132751,14.500000000
9.090240479,42.678321838,14.500000000
8.949554443,41.311592102,6.500000000
9.940127373,42.636093140,13.500000000
8.132502556,43.500656128,9.500000000
8.855401993,43.089817047,13.500000000
10.491791725,43.166854858,12.500000000
10.902101517,41.803047180,5.000000000
10.165042877,42.353061676,11.000000000
8.891903877,42.459022522,12.000000000
9.451148033,43.094039917,16.000000000
8.597551346,43.938701630,12.500000000
10.228363037,41.501628876,6.500000000
11.250952721,44.933761597,4.000000000
10.941480637,42.857948303,8.000000000
8.691947937,44.092323303,12.500000000
9.359523773,44.260318756,11.500000000
9.970975876,44.014511108,12.500000000
10.119067192,43.744445801,13.000000000
9.773200989,44.823741913,8.500000000
9.889613152,43.439861298,15.000000000
11.645851135,41.690113068,2.500000000
8.492216110,44.007270813,10.500000000
8.589577675,44.981494904,5.500000000
9.349081993,42.290416718,12.500000000
11.685643196,44.518386841,3.000000000
11.630259514,43.943916321,4.500000000
8.901474953,44.947937012,6.500000000
9.494697571,43.840328217,14.000000000
10.709952354,42.882862091,11.000000000
10.376780510,43.960079193,10.500000000
10.139126778,41.938472748,10.500000000
10.060938835,44.364257812,9.000000000
19.858106613,8.827002525,14.500000000
20.117521286,10.825900078,5.500000000
21.224969864,9.384098053,11.000000000
19.782758713,9.515885353,14.000000000
19.878341675,9.008466721,13.500000000
19.916830063,9.653069496,13.500000000
21.129266739,8.768338203,14.000000000
20.948682785,7.883574963,10.500000000
19.061418533,9.416028023,9.500000000
20.719348907,9.611667633,15.000000000
22.935819626,9.921115875,2.500000000
19.639852524,10.093652725,9.000000000
19.236768723,8.515051842,11.000000000
20.484434128,10.689979553,6.000000000
19.807920456,8.150197983,12.000000000
20.454223633,8.313158035,16.000000000
21.679311752,7.896705151,8.500000000
19.405206680,8.538816452,11.500000000
20.054643631,10.906168938,5.500000000
21.502096176,9.064188004,10.000000000
19.327239990,9.820999146,10.500000000
19.552459717,7.431865692,7.500000000
21.740705490,9.293579102,8.500000000
21.473533630,9.295364380,9.500000000
21.409505844,8.325611115,12.000000000
19.518432617,9.658230782,11.000000000
19.749265671,8.287086487,12.500000000
20.097143173,8.994115829,17.000000000
20.198680878,7.601685524,12.000000000
19.909057617,6.753233433,4.000000000
21.177906036,7.374578953,7.000000000
19.448291779,9.028801918,11.000000000
19.813112259,10.519651413,6.500000000
19.259819031,9.243687630,9.500000000
20.513391495,7.808543205,12.500000000
21.075952530,8.805089951,15.500000000
21.324466705,9.800140381,9.000000000
22.715911865,10.313164711,3.000000000
20.183492661,8.737257004,17.000000000
21.652334213,9.631900787,8.000000000
21.192806244,7.359680653,7.000000000
20.528348923,8.238605499,15.500000000
20.832599640,8.878486633,15.500000000
21.462854385,9.293854713,9.500000000
21.339002609,8.510217667,12.000000000
19.608228683,8.566586494,12.000000000
-15.286060333,29.557973862,16.000000000
-13.009731293,29.136566162,2.000000000
-16.224985123,28.832839966,14.500000000
-15.732636452,29.660305023,17.500000000
-16.809837341,29.242084503,10.000000000
-15.112533569,29.411003113,14.500000000
-15.866355896,28.940900803,17.500000000
-16.693101883,28.685503006,11.000000000
-15.811902046,29.594873428,17.500000000
-16.425222397,29.960020065,13.500000000
-13.774555206,27.108837128,2.000000000
-14.842781067,29.855730057,12.500000000
-15.906476974,28.781551361,16.000000000
-15.401920319,28.881031036,16.500000000
-15.578053474,27.502819061,8.000000000
-14.116708755,30.258441925,7.000000000
-16.082405090,27.712398529,8.000000000
-14.747975349,28.603034973,13.000000000
-15.127086639,28.859493256,15.000000000
-14.577501297,29.873571396,11.500000000
-15.994637489,27.795457840,8.500000000
-16.851978302,29.789201736,10.000000000
-16.457899094,28.672006607,12.500000000
-15.865354538,29.126255035,18.000000000
-17.205320358,29.367601395,7.500000000
-14.745148659,29.267244339,14.000000000
-15.579926491,29.276222229,16.500000000
-14.869994164,26.406229019,2.000000000
-13.313127518,29.568916321,3.500000000
-15.921448708,28.787868500,16.000000000
-14.775298119,29.062719345,14.000000000
-17.299724579,31.243314743,2.500000000
-15.379580498,30.198995590,12.500000000
-15.961090088,30.715200424,9.000000000
-14.982696533,29.787666321,15.000000000
-16.314292908,30.389966965,9.500000000
-14.579221725,30.480669022,8.000000000
-15.897128105,28.697795868,16.000000000
-12.965123177,28.118806839,2.500000000
-15.404990196,30.315713882,12.500000000
-15.171315193,29.761775970,15.500000000
-15.668489456,29.548877716,17.000000000
-16.575567245,30.836954117,5.500000000
-15.387204170,28.498643875,14.500000000
-14.602657318,28.718103409,11.500000000
-16.603298187,27.832105637,7.500000000
-11.788784981,78.195030212,15.500000000
-12.616259575,79.432342529,10.500000000
-13.609383583,77.623924255,13.000000000
-12.867437363,78.448951721,15.000000000
-12.524728775,78.067710876,18.000000000
-12.544183731,78.247291565,15.500000000
-13.202161789,77.541610718,12.000000000
-12.208041191,77.463684082,16.000000000
-13.639912605,78.042304993,12.000000000
-12.640224457,80.611320496,3.000000000
-13.187257767,79.297859192,10.000000000
-11.735369682,77.165657043,10.500000000
-11.709304810,77.170722961,10.000000000
-15.141730309,78.960922241,2.500000000
-14.238448143,78.805534363,6.000000000
-13.166568756,80.014152527,4.000000000
-11.414048195,77.901214600,11.500000000
-13.170394897,77.140525818,12.000000000
-12.923480034,78.074241638,17.000000000
-12.847250938,78.511306763,15.000000000
-11.904036522,78.704254150,13.500000000
-13.246701241,76.916809082,9.500000000
-11.118025780,77.665153503,8.000000000
-13.134851456,77.833412170,15.500000000
-14.325627327,77.876625061,7.000000000
-12.962213516,78.974960327,13.500000000
-11.784100533,78.358367920,15.000000000
-11.550709724,78.694564819,12.000000000
-12.498239517,78.515525818,14.500000000
-12.673211098,77.959747314,18.000000000
-12.750290871,77.226585388,14.500000000
-12.202116013,77.361473083,15.500000000
-11.640926361,78.105140686,13.500000000
-12.433062553,78.848434448,13.500000000
-11.839242935,76.783973694,9.500000000
-12.689461708,79.234779358,11.000000000
-14.180663109,78.741882324,6.500000000
-14.738121986,77.332092285,3.000000000
-12.443926811,76.697883606,9.500000000
-13.468068123,76.882766724,9.000000000
-10.834423065,78.518829346,6.000000000
-11.915267944,78.131927490,16.000000000
-12.835989952,76.738128662,9.500000000
-12.774394989,77.593109131,16.000000000
-11.624633789,79.495704651,7.500000000
-11.015978813,79.207153320,6.000000000
92.133895874,-24.427593231,10.500000000
93.499214172,-22.955404282,12.500000000
90.964012146,-22.956214905,7.000000000
93.547073364,-23.252771378,13.000000000
92.547500610,-24.119344711,13.500000000
91.286018372,-22.511398315,7.500000000
92.423439026,-23.545162201,15.000000000
94.465270996,-22.627195358,8.000000000
93.103378296,-23.169633865,15.000000000
94.252548218,-21.592107773,4.500000000
93.662055969,-22.729471207,11.000000000
90.637947083,-23.187974930,6.000000000
92.602447510,-23.217742920,16.000000000
93.675598145,-26.051372528,1.500000000
92.163238525,-23.041791916,14.500000000
92.265708923,-24.728601456,7.000000000
93.601516724,-23.034824371,12.000000000
91.761444092,-22.996879578,12.500000000
93.554138184,-23.306404114,13.000000000
93.533119202,-23.233436584,13.000000000
92.337326050,-24.471117020,10.000000000
92.646621704,-23.117403030,16.000000000
93.608383179,-23.426803589,13.000000000
93.189964294,-24.276308060,12.500000000
91.949920654,-23.422084808,13.000000000
91.677925110,-22.491447449,8.000000000
93.195678711,-23.032600403,14.000000000
93.071456909,-21.290653229,2.500000000
92.263687134,-25.513137817,4.500000000
92.931854248,-23.362298965,16.000000000
92.215034485,-24.290525436,11.000000000
92.293365479,-23.130357742,16.000000000
92.229736328,-20.899242401,1.500000000
91.772048950,-24.104814529,12.000000000
90.443931580,-23.060211182,4.500000000
90.716148376,-23.851150513,5.500000000
92.456878662,-24.021423340,13.500000000
94.471427917,-22.317302704,7.500000000
94.051689148,-24.194114685,7.000000000
93.861145020,-22.815694809,10.500000000
93.503959656,-22.282257080,11.000000000
91.823791504,-23.736013412,13.000000000
93.595146179,-25.967315674,2.000000000
94.245880127,-22.758563995,9.000000000
92.686851501,-23.091188431,15.500000000
91.702613831,-23.661640167,13.000000000
59.445293427,7.077005863,6.000000000
61.041233063,5.705059052,2.000000000
57.686454773,5.264750004,12.000000000
57.326965332,5.701128960,12.500000000
58.727741241,5.744741440,12.500000000
59.441352844,5.544768333,10.000000000
57.997558594,5.197715282,13.000000000
56.712371826,4.211216450,4.500000000
57.165851593,7.080411911,6.500000000
59.240268707,7.153947830,7.000000000
57.012794495,3.810359240,4.000000000
57.684951782,5.954802990,13.500000000
58.843696594,6.826956272,11.000000000
58.629287720,7.521652699,6.000000000
58.122402191,4.865904808,12.500000000
56.663787842,4.890012741,8.500000000
58.587123871,4.890263557,11.500000000
59.281749725,7.191311836,6.000000000
55.975421906,6.643036366,3.000000000
56.105403900,6.180482864,5.500000000
59.569877625,5.843840122,9.500000000
57.065319061,5.193552971,10.000000000
58.083362579,5.596739292,13.000000000
58.142108917,5.669101238,14.500000000
58.558486938,4.570410252,9.000000000
58.102989197,7.297245026,8.500000000
57.960361481,5.335147858,13.000000000
59.423206329,3.219799280,2.000000000
59.526386261,5.147080421,7.500000000
58.508937836,5.875305176,14.000000000
59.287475586,5.511389256,10.000000000
57.666980743,7.076829910,8.000000000
55.980834961,5.799318314,5.000000000
56.997081757,5.017410755,9.500000000
60.356266022,5.734388351,4.000000000
