x,y,rho
8.874915123,41.057075500,65.941711426
9.414788246,43.194221497,128.139022827
10.992991447,44.240253448,75.487922668
9.375373840,42.735569000,126.913490295
8.714147568,41.617855072,84.577972412
8.056430817,44.988647461,50.138206482
9.253048897,42.599800110,123.761016846
8.509905815,43.815364838,97.988830566
8.148802757,42.825134277,92.333129883
8.867234230,43.424774170,116.320304871
9.251895905,41.857242584,103.337585449
9.734519005,43.466205597,124.879798889
9.829217911,43.340343475,126.025993347
9.128378868,42.675132751,122.910583496
9.090240479,42.678321838,122.239593506
8.949554443,41.311592102,77.413368225
9.940127373,42.636093140,124.015426636
8.132502556,43.500656128,89.385391235
8.855401993,43.089817047,118.810531616
10.491791725,43.166854858,113.285415649
10.902101517,41.803047180,78.427398682
10.165042877,42.353061676,114.643875122
8.891903877,42.459022522,114.165283203
9.451148033,43.094039917,128.866973877
8.597551346,43.938701630,97.649490356
10.228363037,41.501628876,85.125183105
11.250952721,44.933761597,47.741451263
10.941480637,42.857948303,96.651008606
8.691947937,44.092323303,95.849296570
9.359523773,44.260318756,101.182250977
9.970975876,44.014511108,108.212677002
10.119067192,43.744445801,113.856506348
9.773200989,44.823741913,77.539596558
9.889613152,43.439861298,123.925056458
11.645851135,41.690113068,50.617794037
8.492216110,44.007270813,92.520278931
8.589577675,44.981494904,61.814353943
9.349081993,42.290416718,118.235687256
11.685643196,44.518386841,46.645500183
11.630259514,43.943916321,59.722122192
8.901474953,44.947937012,68.162940979
9.494697571,43.840328217,116.347785950
10.709952354,42.882862091,105.795059204
10.376780510,43.960079193,102.079605103
10.139126778,41.938472748,103.071243286
10.060938835,44.364257812,94.109718323
9.068133354,42.888237000,123.677726746
9.327547073,44.887138367,74.780258179
10.434995651,43.445335388,112.222267151
8.992784500,43.577121735,116.729301453
9.088368416,43.069702148,124.367546082
9.126854897,43.714305878,116.217674255
10.339291573,42.829574585,117.632537842
10.158707619,41.944812775,102.926498413
8.271443367,43.477264404,95.348045349
9.929374695,43.672904968,118.693382263
12.145845413,43.982353210,41.402187347
8.849878311,44.154888153,97.661201477
8.446793556,42.576290131,101.916961670
9.694458961,44.751216888,81.036994934
9.017946243,42.211433411,111.174942017
9.664248466,42.374393463,121.308853149
10.889336586,41.957942963,83.255249023
8.615232468,42.600051880,108.292533875
9.264668465,44.967407227,70.984672546
10.712121964,43.125423431,105.842727661
8.537264824,43.882236481,97.253295898
8.762485504,41.493103027,81.025627136
10.950730324,43.354816437,95.072448730
10.683559418,43.356601715,105.211685181
10.619531631,42.386848450,102.834037781
8.728458405,43.719467163,106.992820740
8.959291458,42.348323822,113.404983521
9.307168007,43.055351257,127.764396667
9.408706665,41.662921906,97.111732483
9.119082451,40.814468384,59.190670013
10.387931824,41.435813904,79.526443481
8.658317566,43.090038300,112.785354614
9.023138046,44.580886841,84.786285400
8.469843864,43.304924011,104.908721924
9.723418236,41.869781494,105.382751465
10.285977364,42.866325378,119.298377991
10.534491539,43.861377716,100.552902222
11.925936699,44.374401093,42.399982452
9.393519402,42.798492432,127.675315857
10.862360001,43.693138123,93.504447937
10.402832031,41.420917511,78.646415710
9.738374710,42.299842834,119.111679077
10.042625427,42.939723969,125.015129089
10.672879219,43.355091095,105.608879089
10.549028397,42.571453094,108.409301758
8.818254471,42.627822876,115.030960083
9.745680809,43.417026520,125.621925354
12.022009850,42.995616913,51.740592957
8.806756020,42.691890717,115.527351379
9.299104691,43.519355774,122.854804993
8.221903801,43.101135254,96.059394836
9.919207573,43.270053864,125.783172607
9.165384293,42.799949646,124.888717651
8.338640213,42.544551849,97.291717529
9.219839096,43.453922272,123.032226562
8.606518745,43.819072723,101.001350403
11.257184982,40.967887878,43.566028595
10.188959122,43.714782715,113.189033508
9.125264168,42.640602112,122.384262085
9.629819870,42.740081787,127.806877136
9.453687668,41.361869812,84.669853210
10.915032387,44.117492676,81.499206543
8.949336052,41.571449280,87.828620911
10.283765793,42.462085724,114.241287231
9.904653549,42.718544006,125.555053711
10.454239845,43.732624054,106.100799561
9.037103653,41.654510498,92.606124878
8.179762840,43.648254395,89.173210144
8.573841095,42.531055450,105.823860168
9.166386604,42.985305786,125.807983398
7.826420784,43.226650238,78.356163025
10.286591530,43.126296997,119.463073730
9.451814651,43.135272980,128.708724976
10.161746979,40.265281677,38.335990906
11.718612671,43.427967072,62.570800781
9.110292435,42.646919250,122.199241638
10.256443024,42.921768188,120.307128906
7.732016087,45.102367401,39.495155334
9.652159691,44.058044434,109.281181335
9.070651054,44.574249268,85.701408386
10.049044609,43.646717072,117.508216858
8.717447281,44.249019623,91.380844116
10.452519417,44.339717865,87.579139709
9.134613037,42.556846619,121.231956482
12.066617012,41.977855682,41.853366852
9.626750946,44.174766541,105.089340210
9.860425949,43.620826721,120.725311279
9.363251686,43.407928467,125.374374390
8.456173897,44.696002960,69.298507690
9.644536972,42.357696533,120.957458496
10.429083824,42.577152252,112.245971680
8.428442001,41.691154480,79.312232971
10.456474304,42.878299713,114.457237244
9.628998756,44.115615845,107.273628235
8.635874748,42.307193756,103.509597778
9.377820969,43.132225037,128.219696045
9.720529556,42.750984192,127.588241577
9.701074600,42.930568695,128.919601440
9.043096542,42.224880219,112.048248291
10.037217140,42.146957397,111.510910034
