x,y,rho
8.874915123,41.057075500,133.378448486
9.414788246,43.194221497,252.271667480
10.992991447,44.240253448,152.546783447
9.375373840,42.735569000,250.645782471
8.714147568,41.617855072,169.448944092
8.056430817,44.988647461,93.740180969
9.253048897,42.599800110,244.532180786
8.509905815,43.815364838,189.476440430
8.148802757,42.825134277,181.632614136
8.867234230,43.424774170,227.104064941
9.251895905,41.857242584,205.933959961
9.734519005,43.466205597,246.585372925
9.829217911,43.340343475,249.306106567
9.128378868,42.675132751,242.499450684
9.090240479,42.678321838,241.124053955
8.949554443,41.311592102,155.744308472
9.940127373,42.636093140,246.292144775
8.132502556,43.500656128,173.418838501
8.855401993,43.089817047,232.921325684
10.491791725,43.166854858,226.235031128
10.902101517,41.803047180,157.850509644
10.165042877,42.353061676,228.465728760
8.891903877,42.459022522,225.667404175
9.451148033,43.094039917,253.984771729
8.597551346,43.938701630,188.642288208
10.228363037,41.501628876,171.009094238
11.250952721,44.933761597,97.552917480
10.941480637,42.857948303,193.993133545
8.691947937,44.092323303,184.990020752
9.359523773,44.260318756,197.609848022
9.970975876,44.014511108,214.365127563
10.119067192,43.744445801,226.179916382
9.773200989,44.823741913,152.815032959
9.889613152,43.439861298,245.307754517
11.645851135,41.690113068,102.730705261
8.492216110,44.007270813,178.260879517
8.589577675,44.981494904,117.282188416
9.349081993,42.290416718,234.452850342
11.685643196,44.518386841,95.249412537
11.630259514,43.943916321,121.274330139
8.901474953,44.947937012,130.633819580
9.494697571,43.840328217,228.430847168
10.709952354,42.882862091,211.797927856
10.376780510,43.960079193,203.813964844
10.139126778,41.938472748,205.949279785
10.060938835,44.364257812,186.836013794
9.068133354,42.888237000,243.374557495
9.327547073,44.887138367,145.335769653
10.434995651,43.445335388,224.018447876
8.992784500,43.577121735,227.831222534
9.088368416,43.069702148,244.299591064
9.126854897,43.714305878,226.945114136
10.339291573,42.829574585,234.483932495
10.158707619,41.944812775,205.676910400
8.271443367,43.477264404,185.168777466
9.929374695,43.672904968,235.006912231
12.145845413,43.982353210,84.291694641
8.849878311,44.154888153,188.858337402
8.446793556,42.576290131,201.176544189
9.694458961,44.751216888,159.346099854
9.017946243,42.211433411,220.494186401
9.664248466,42.374393463,240.768783569
10.889336586,41.957942963,167.352951050
8.615232468,42.600051880,213.612594604
9.264668465,44.967407227,137.610290527
10.712121964,43.125423431,211.961746216
8.537264824,43.882236481,187.901382446
8.762485504,41.493103027,162.644271851
10.950730324,43.354816437,191.083145142
10.683559418,43.356601715,210.729675293
10.619531631,42.386848450,205.779006958
8.728458405,43.719467163,207.743942261
8.959291458,42.348323822,224.504608154
9.307168007,43.055351257,251.508270264
9.408706665,41.662921906,194.071990967
9.119082451,40.814468384,120.188812256
10.387931824,41.435813904,160.073089600
8.658317566,43.090038300,220.862884521
9.023138046,44.580886841,163.766128540
8.469843864,43.304924011,204.561599731
9.723418236,41.869781494,210.220825195
10.285977364,42.866325378,237.643188477
10.534491539,43.861377716,201.262847900
11.925936699,44.374401093,86.555320740
9.393519402,42.798492432,252.053833008
10.862360001,43.693138123,187.978576660
10.402832031,41.420917511,158.353271484
9.738374710,42.299842834,236.664947510
10.042625427,42.939723969,248.274917603
10.672879219,43.355091095,211.493545532
10.549028397,42.571453094,216.686004639
8.818254471,42.627822876,226.838638306
9.745680809,43.417026520,248.134429932
12.022009850,42.995616913,104.869132996
8.806756020,42.691890717,227.615859985
9.299104691,43.519355774,240.932418823
8.221903801,43.101135254,187.904846191
9.919207573,43.270053864,249.193878174
9.165384293,42.799949646,246.139343262
8.338640213,42.544551849,192.232620239
9.219839096,43.453922272,241.140975952
8.606518745,43.819072723,195.516723633
11.257184982,40.967887878,89.171463013
10.188959122,43.714782715,225.127456665
9.125264168,42.640602112,241.548156738
9.629819870,42.740081787,252.935882568
9.453687668,41.361869812,170.001922607
10.915032387,44.117492676,164.358245850
8.949336052,41.571449280,175.887756348
10.283765793,42.462085724,227.802246094
9.904653549,42.718544006,249.166351318
10.454239845,43.732624054,211.997268677
9.037103653,41.654510498,185.148696899
8.179762840,43.648254395,172.498611450
8.573841095,42.531055450,208.979934692
9.166386604,42.985305786,247.496490479
7.826420784,43.226650238,153.023025513
10.286591530,43.126296997,237.917373657
9.451814651,43.135272980,253.603546143
10.161746979,40.265281677,79.187110901
11.718612671,43.427967072,126.756988525
9.110292435,42.646919250,241.149826050
10.256443024,42.921768188,239.552642822
7.732016087,45.102367401,73.040191650
9.652159691,44.058044434,215.027450562
9.070651054,44.574249268,165.752029419
10.049044609,43.646717072,233.150238037
8.717447281,44.249019623,176.028884888
10.452519417,44.339717865,175.377029419
9.134613037,42.556846619,239.503112793
12.066617012,41.977855682,85.071929932
9.626750946,44.174766541,206.582092285
9.860425949,43.620826721,238.767791748
9.363251686,43.407928467,246.295730591
8.456173897,44.696002960,131.716323853
9.644536972,42.357696533,240.071731567
10.429083824,42.577152252,224.070251465
8.428442001,41.691154480,159.051391602
10.456474304,42.878299713,228.457687378
9.628998756,44.115615845,210.931503296
8.635874748,42.307193756,205.102828979
9.377820969,43.132225037,252.436721802
9.720529556,42.750984192,252.701400757
9.701074600,42.930568695,255.038482666
9.043096542,42.224880219,222.191619873
10.037217140,42.146957397,222.281707764
8.605345726,42.725582123,215.551513672
9.605033875,45.294597626,113.582580566
9.058000565,43.981132507,209.100112915
10.509888649,41.848926544,183.716522217
10.535953522,41.853992462,182.665435791
7.103528500,43.644191742,88.335777283
8.006810188,43.488807678,163.427185059
9.078689575,44.697425842,155.967803955
10.831210136,42.584487915,197.490722656
9.074863434,41.823795319,198.678970337
9.321778297,42.757518768,249.946975708
9.398007393,43.194576263,251.983276367
10.341221809,43.387527466,230.635330200
8.998557091,41.600082397,179.770492554
11.127232552,42.348423004,167.275390625
