x,y,rho
8.874915123,41.057075500,1006.266174316
9.414788246,43.194221497,2016.276977539
10.992991447,44.240253448,1282.590820312
9.375373840,42.735569000,1989.456787109
8.714147568,41.617855072,1287.925292969
8.056430817,44.988647461,744.652587891
9.253048897,42.599800110,1928.867065430
8.509905815,43.815364838,1487.122192383
8.148802757,42.825134277,1387.305297852
8.867234230,43.424774170,1789.445922852
9.251895905,41.857242584,1605.042846680
9.734519005,43.466205597,1997.037353516
9.829217911,43.340343475,2022.985961914
9.128378868,42.675132751,1906.420043945
9.090240479,42.678321838,1893.139892578
8.949554443,41.311592102,1185.826171875
9.940127373,42.636093140,1994.005981445
8.132502556,43.500656128,1340.229003906
8.855401993,43.089817047,1825.531738281
10.491791725,43.166854858,1875.035644531
10.902101517,41.803047180,1317.777954102
10.165042877,42.353061676,1860.865234375
8.891903877,42.459022522,1753.556396484
9.451148033,43.094039917,2030.100341797
8.597551346,43.938701630,1487.067993164
10.228363037,41.501628876,1379.323730469
11.250952721,44.933761597,822.324157715
10.941480637,42.857948303,1632.342163086
8.691947937,44.092323303,1465.581054688
9.359523773,44.260318756,1597.089965820
9.970975876,44.014511108,1756.516235352
10.119067192,43.744445801,1857.526245117
9.773200989,44.823741913,1256.648681641
9.889613152,43.439861298,1996.098754883
11.645851135,41.690113068,883.130310059
8.492216110,44.007270813,1403.037841797
8.589577675,44.981494904,941.823303223
9.349081993,42.290416718,1847.633300781
11.685643196,44.518386841,807.743347168
11.630259514,43.943916321,1034.132446289
8.901474953,44.947937012,1055.548217773
9.494697571,43.840328217,1843.607910156
10.709952354,42.882862091,1767.474975586
10.376780510,43.960079193,1687.973266602
10.139126778,41.938472748,1667.200317383
10.060938835,44.364257812,1539.000244141
9.068133354,42.888237000,1915.138793945
9.327547073,44.887138367,1184.399291992
10.434995651,43.445335388,1854.869140625
8.992784500,43.577121735,1805.839477539
9.088368416,43.069702148,1928.582519531
9.126854897,43.714305878,1809.342163086
10.339291573,42.829574585,1930.014282227
10.158707619,41.944812775,1666.521606445
8.271443367,43.477264404,1435.705322266
9.929374695,43.672904968,1918.160644531
12.145845413,43.982353210,724.224243164
8.849878311,44.154888153,1503.872680664
8.446793556,42.576290131,1543.428222656
9.694458961,44.751216888,1306.834960938
9.017946243,42.211433411,1714.009643555
9.664248466,42.374393463,1922.927368164
10.889336586,41.957942963,1398.949584961
8.615232468,42.600051880,1648.373657227
9.264668465,44.967407227,1121.335083008
10.712121964,43.125423431,1769.742553711
8.537264824,43.882236481,1477.498168945
8.762485504,41.493103027,1234.972534180
10.950730324,43.354816437,1607.703369141
10.683559418,43.356601715,1758.257690430
10.619531631,42.386848450,1707.508056641
8.728458405,43.719467163,1637.663452148
8.959291458,42.348323822,1745.504150391
9.307168007,43.055351257,1999.615356445
9.408706665,41.662921906,1516.422851562
9.119082451,40.814468384,909.005859375
10.387931824,41.435813904,1298.464111328
8.658317566,43.090038300,1720.428100586
9.023138046,44.580886841,1318.635375977
8.469843864,43.304924011,1590.141113281
9.723418236,41.869781494,1670.463134766
10.285977364,42.866325378,1952.601196289
10.534491539,43.861377716,1673.355834961
11.925936699,44.374401093,736.854125977
9.393519402,42.798492432,2003.543090820
10.862360001,43.693138123,1576.711303711
10.402832031,41.420917511,1284.955932617
9.738374710,42.299842834,1893.816894531
10.042625427,42.939723969,2023.015502930
10.672879219,43.355091095,1764.032348633
10.549028397,42.571453094,1795.120483398
8.818254471,42.627822876,1763.037109375
9.745680809,43.417026520,2009.410888672
12.022009850,42.995616913,913.472351074
8.806756020,42.691890717,1770.221679688
9.299104691,43.519355774,1925.939331055
8.221903801,43.101135254,1445.330444336
9.919207573,43.270053864,2026.953613281
9.165384293,42.799949646,1940.932495117
8.338640213,42.544551849,1469.046508789
9.219839096,43.453922272,1921.357543945
8.606518745,43.819072723,1538.596069336
11.257184982,40.967887878,742.002563477
10.188959122,43.714782715,1852.362060547
9.125264168,42.640602112,1897.773925781
9.629819870,42.740081787,2026.380126953
9.453687668,41.361869812,1322.216918945
10.915032387,44.117492676,1379.802490234
8.949336052,41.571449280,1347.110839844
10.283765793,42.462085724,1866.185668945
9.904653549,42.718544006,2016.178833008
10.454239845,43.732624054,1757.993530273
9.037103653,41.654510498,1425.307128906
8.179762840,43.648254395,1338.329345703
8.573841095,42.531055450,1608.550292969
9.166386604,42.985305786,1956.654785156
7.826420784,43.226650238,1167.422973633
10.286591530,43.126296997,1957.735473633
