x,y,rho
8.874915123,41.057075500,259.059173584
9.414788246,43.194221497,507.938110352
10.992991447,44.240253448,321.209960938
9.375373840,42.735569000,503.728973389
8.714147568,41.617855072,329.922485352
8.056430817,44.988647461,180.690475464
9.253048897,42.599800110,488.991882324
8.509905815,43.815364838,368.794036865
8.148802757,42.825134277,348.409881592
8.867234230,43.424774170,447.914367676
9.251895905,41.857242584,409.850616455
9.734519005,43.466205597,502.135498047
9.829217911,43.340343475,509.556243896
9.128378868,42.675132751,482.755096436
9.090240479,42.678321838,479.322814941
8.949554443,41.311592102,304.554138184
9.940127373,42.636093140,505.335113525
8.132502556,43.500656128,332.773132324
8.855401993,43.089817047,459.161895752
10.491791725,43.166854858,473.514862061
10.902101517,41.803047180,332.518615723
10.165042877,42.353061676,471.966461182
8.891903877,42.459022522,444.910156250
9.451148033,43.094039917,512.092590332
8.597551346,43.938701630,368.365875244
10.228363037,41.501628876,350.366241455
11.250952721,44.933761597,203.847702026
10.941480637,42.857948303,412.521545410
8.691947937,44.092323303,362.471130371
9.359523773,44.260318756,396.139801025
9.970975876,44.014511108,439.060913086
10.119067192,43.744445801,466.267364502
9.773200989,44.823741913,309.505096436
9.889613152,43.439861298,502.339263916
11.645851135,41.690113068,221.258377075
8.492216110,44.007270813,346.806335449
8.589577675,44.981494904,229.443954468
9.349081993,42.290416718,469.884979248
11.685643196,44.518386841,202.348251343
11.630259514,43.943916321,260.628021240
8.901474953,44.947937012,257.870147705
9.494697571,43.840328217,460.685455322
10.709952354,42.882862091,446.829772949
10.376780510,43.960079193,423.065521240
10.139126778,41.938472748,423.467407227
10.060938835,44.364257812,382.844360352
9.068133354,42.888237000,483.580718994
9.327547073,44.887138367,290.521728516
10.434995651,43.445335388,467.467773438
8.992784500,43.577121735,451.417419434
9.088368416,43.069702148,485.878753662
9.126854897,43.714305878,451.818664551
10.339291573,42.829574585,488.297790527
10.158707619,41.944812775,423.226715088
8.271443367,43.477264404,357.143798828
9.929374695,43.672904968,481.516204834
12.145845413,43.982353210,183.057922363
8.849878311,44.154888153,372.103393555
8.446793556,42.576290131,390.103424072
9.694458961,44.751216888,322.146667480
9.017946243,42.211433411,436.268066406
9.664248466,42.374393463,488.451782227
10.889336586,41.957942963,353.210357666
8.615232468,42.600051880,416.918121338
9.264668465,44.967407227,274.527587891
10.712121964,43.125423431,447.034637451
8.537264824,43.882236481,366.109161377
8.762485504,41.493103027,316.770263672
10.950730324,43.354816437,405.744506836
10.683559418,43.356601715,443.592864990
10.619531631,42.386848450,432.108306885
8.728458405,43.719467163,407.588745117
8.959291458,42.348323822,443.547302246
9.307168007,43.055351257,504.366912842
9.408706665,41.662921906,387.560333252
9.119082451,40.814468384,234.123184204
10.387931824,41.435813904,329.253631592
8.658317566,43.090038300,432.129058838
9.023138046,44.580886841,324.465911865
8.469843864,43.304924011,397.435302734
9.723418236,41.869781494,425.600891113
10.285977364,42.866325378,493.954345703
10.534491539,43.861377716,420.163360596
11.925936699,44.374401093,185.286087036
9.393519402,42.798492432,506.966339111
10.862360001,43.693138123,396.983306885
10.402832031,41.420917511,325.769805908
9.738374710,42.299842834,481.219879150
10.042625427,42.939723969,511.582397461
10.672879219,43.355091095,445.046386719
10.549028397,42.571453094,454.312896729
8.818254471,42.627822876,446.214294434
9.745680809,43.417026520,505.555297852
12.022009850,42.995616913,230.833328247
8.806756020,42.691890717,447.616180420
9.299104691,43.519355774,482.852874756
8.221903801,43.101135254,361.589538574
9.919207573,43.270053864,511.047302246
9.165384293,42.799949646,490.823730469
8.338640213,42.544551849,371.195556641
9.219839096,43.453922272,481.903869629
8.606518745,43.819072723,381.892730713
11.257184982,40.967887878,185.826232910
10.188959122,43.714782715,465.261016846
9.125264168,42.640602112,480.760559082
9.629819870,42.740081787,513.199279785
9.453687668,41.361869812,338.500335693
10.915032387,44.117492676,345.971282959
8.949336052,41.571449280,345.170623779
10.283765793,42.462085724,472.906738281
9.904653549,42.718544006,510.688262939
10.454239845,43.732624054,441.897766113
9.037103653,41.654510498,364.841217041
8.179762840,43.648254395,331.662994385
8.573841095,42.531055450,407.153259277
9.166386604,42.985305786,493.667510986
7.826420784,43.226650238,290.196350098
10.286591530,43.126296997,494.470062256
9.451814651,43.135272980,511.335723877
10.161746979,40.265281677,156.178985596
11.718612671,43.427967072,275.272796631
9.110292435,42.646919250,479.703155518
10.256443024,42.921768188,497.409057617
7.732016087,45.102367401,139.821243286
9.652159691,44.058044434,435.664916992
