x,y,rho
8.874915123,41.057075500,10.674071312
9.414788246,43.194221497,51.947128296
10.992991447,44.240253448,20.396436691
9.375373840,42.735569000,48.857414246
8.714147568,41.617855072,22.672592163
8.056430817,44.988647461,11.291028976
9.253048897,42.599800110,46.422103882
8.509905815,43.815364838,34.234363556
8.148802757,42.825134277,27.596281052
8.867234230,43.424774170,39.180686951
9.251895905,41.857242584,33.753871918
9.734519005,43.466205597,50.876426697
9.829217911,43.340343475,51.556804657
9.128378868,42.675132751,45.206752777
9.090240479,42.678321838,45.727451324
8.949554443,41.311592102,19.974884033
9.940127373,42.636093140,47.803218842
8.132502556,43.500656128,27.538036346
8.855401993,43.089817047,41.309925079
10.491791725,43.166854858,37.340507507
10.902101517,41.803047180,18.286745071
10.165042877,42.353061676,38.525779724
8.891903877,42.459022522,39.265842438
9.451148033,43.094039917,52.055122375
8.597551346,43.938701630,34.861835480
10.228363037,41.501628876,21.825937271
11.250952721,44.933761597,8.469283104
10.941480637,42.857948303,26.008197784
8.691947937,44.092323303,34.038440704
9.359523773,44.260318756,33.711750031
9.970975876,44.014511108,37.539924622
10.119067192,43.744445801,40.847702026
9.773200989,44.823741913,19.379373550
9.889613152,43.439861298,47.370090485
11.645851135,41.690113068,6.790754318
8.492216110,44.007270813,30.875186920
8.589577675,44.981494904,15.273876190
9.349081993,42.290416718,42.307056427
11.685643196,44.518386841,8.323011398
11.630259514,43.943916321,13.568297386
8.901474953,44.947937012,17.160615921
9.494697571,43.840328217,43.993721008
10.709952354,42.882862091,34.168766022
10.376780510,43.960079193,30.486869812
10.139126778,41.938472748,32.427436829
10.060938835,44.364257812,26.721977234
9.068133354,42.888237000,46.862510681
9.327547073,44.887138367,19.826677322
10.434995651,43.445335388,33.982097626
8.992784500,43.577121735,45.283107758
9.088368416,43.069702148,45.268234253
9.126854897,43.714305878,45.124660492
10.339291573,42.829574585,41.300086975
10.158707619,41.944812775,31.768634796
8.271443367,43.477264404,29.302228928
9.929374695,43.672904968,45.668361664
12.145845413,43.982353210,6.558969498
8.849878311,44.154888153,31.961708069
8.446793556,42.576290131,32.239456177
9.694458961,44.751216888,21.156234741
9.017946243,42.211433411,36.180416107
9.664248466,42.374393463,45.953628540
10.889336586,41.957942963,20.134115219
8.615232468,42.600051880,35.882591248
9.264668465,44.967407227,18.236944199
10.712121964,43.125423431,31.887262344
8.537264824,43.882236481,34.749053955
8.762485504,41.493103027,20.981784821
10.950730324,43.354816437,25.571674347
10.683559418,43.356601715,29.917070389
10.619531631,42.386848450,33.141330719
8.728458405,43.719467163,38.268562317
8.959291458,42.348323822,37.850555420
9.307168007,43.055351257,51.263484955
9.408706665,41.662921906,30.789806366
9.119082451,40.814468384,10.187453270
10.387931824,41.435813904,18.155864716
8.658317566,43.090038300,37.859233856
9.023138046,44.580886841,25.707527161
8.469843864,43.304924011,32.878887177
9.723418236,41.869781494,35.159767151
10.285977364,42.866325378,44.062168121
10.534491539,43.861377716,29.870857239
11.925936699,44.374401093,7.501291752
9.393519402,42.798492432,50.287361145
10.862360001,43.693138123,25.614141464
10.402832031,41.420917511,18.057260513
9.738374710,42.299842834,44.305328369
10.042625427,42.939723969,47.192169189
10.672879219,43.355091095,29.976808548
10.549028397,42.571453094,35.988632202
8.818254471,42.627822876,40.188262939
20.535654068,9.355788231,48.622795105
22.811985016,8.934379578,7.127019882
19.596729279,8.630655289,44.600395203
20.089078903,9.458118439,49.419635773
19.011878967,9.039898872,28.471445084
20.709180832,9.208817482,48.194427490
19.955358505,8.738715172,53.539485931
19.128614426,8.483316422,32.568050385
20.009813309,9.392686844,48.282405853
19.396492004,9.757834435,32.628597260
22.047159195,6.906651497,5.324751377
20.978933334,9.653544426,38.893291473
19.915237427,8.579364777,51.205741882
20.419794083,8.678845406,55.114841461
20.243661880,7.300632954,25.652395248
21.705007553,10.056255341,20.001623154
19.739311218,7.510212421,26.503896713
21.073740005,8.400848389,43.430557251
20.694627762,8.657308578,52.036403656
21.244213104,9.671385765,35.615432739
19.827077866,7.593272686,29.130882263
18.969736099,9.587016106,25.110006332
19.363815308,8.469820023,37.344020844
19.956361771,8.924069405,53.598628998
18.616395950,9.165414810,17.834751129
21.076566696,9.065058708,46.852691650
20.241788864,9.074036598,51.881679535
20.951721191,6.204043865,4.478855610
22.508586884,9.366729736,12.092823982
19.900266647,8.585682869,50.542789459
21.046417236,8.860532761,47.534416199
18.521989822,11.041129112,3.818982124
20.442134857,9.996809006,35.674079895
19.860626221,10.513013840,20.289730072
20.839019775,9.585480690,44.767967224
19.507421494,10.187782288,23.507095337
21.242492676,10.278482437,23.015594482
19.924587250,8.495609283,50.983684540
22.856592178,7.916620731,5.198318958
20.416725159,10.113528252,32.908191681
