x,y,rho
8.874915123,41.057075500,22.274209976
9.414788246,43.194221497,103.054267883
10.992991447,44.240253448,37.014305115
9.375373840,42.735569000,104.798835754
8.714147568,41.617855072,47.570816040
8.056430817,44.988647461,17.556484222
9.253048897,42.599800110,98.030632019
8.509905815,43.815364838,65.060989380
8.148802757,42.825134277,57.504581451
8.867234230,43.424774170,82.267906189
9.251895905,41.857242584,69.149185181
9.734519005,43.466205597,99.269790649
9.829217911,43.340343475,100.351921082
9.128378868,42.675132751,97.725883484
9.090240479,42.678321838,96.847625732
8.949554443,41.311592102,41.019382477
9.940127373,42.636093140,98.312522888
8.132502556,43.500656128,52.205501556
8.855401993,43.089817047,86.751075745
10.491791725,43.166854858,80.775306702
10.902101517,41.803047180,35.416362762
10.165042877,42.353061676,82.848426819
8.891903877,42.459022522,83.229980469
9.451148033,43.094039917,103.993400574
8.597551346,43.938701630,65.490951538
10.228363037,41.501628876,45.603786469
11.250952721,44.933761597,12.334668159
10.941480637,42.857948303,55.988456726
8.691947937,44.092323303,60.639781952
9.359523773,44.260318756,61.417602539
9.970975876,44.014511108,73.885353088
10.119067192,43.744445801,81.659973145
9.773200989,44.823741913,36.860485077
9.889613152,43.439861298,95.629005432
11.645851135,41.690113068,13.042511940
8.492216110,44.007270813,57.546718597
8.589577675,44.981494904,25.991937637
9.349081993,42.290416718,90.013038635
11.685643196,44.518386841,13.568202019
11.630259514,43.943916321,22.903068542
8.901474953,44.947937012,28.984144211
9.494697571,43.840328217,87.290824890
10.709952354,42.882862091,69.484329224
10.376780510,43.960079193,63.766239166
10.139126778,41.938472748,68.652717590
10.060938835,44.364257812,53.482715607
9.068133354,42.888237000,98.776611328
9.327547073,44.887138367,35.772235870
10.434995651,43.445335388,74.124382019
8.992784500,43.577121735,88.942352295
9.088368416,43.069702148,95.314338684
9.126854897,43.714305878,89.017829895
10.339291573,42.829574585,86.176094055
10.158707619,41.944812775,67.932205200
8.271443367,43.477264404,57.331283569
9.929374695,43.672904968,90.079162598
12.145845413,43.982353210,10.572593689
8.849878311,44.154888153,60.705860138
8.446793556,42.576290131,66.914077759
9.694458961,44.751216888,40.363239288
9.017946243,42.211433411,76.012695312
9.664248466,42.374393463,96.248458862
10.889336586,41.957942963,40.943099976
8.615232468,42.600051880,75.456420898
9.264668465,44.967407227,30.125768661
10.712121964,43.125423431,68.593193054
8.537264824,43.882236481,65.366233826
8.762485504,41.493103027,44.036476135
10.950730324,43.354816437,51.678001404
10.683559418,43.356601715,67.191513062
10.619531631,42.386848450,64.947250366
8.728458405,43.719467163,74.753158569
8.959291458,42.348323822,81.079963684
9.307168007,43.055351257,104.123649597
9.408706665,41.662921906,63.017414093
9.119082451,40.814468384,20.604291916
10.387931824,41.435813904,39.202789307
8.658317566,43.090038300,78.270248413
9.023138046,44.580886841,45.859977722
8.469843864,43.304924011,68.997871399
9.723418236,41.869781494,74.330574036
10.285977364,42.866325378,91.256072998
10.534491539,43.861377716,62.404685974
11.925936699,44.374401093,12.595336914
9.393519402,42.798492432,106.956420898
10.862360001,43.693138123,52.664043427
10.402832031,41.420917511,38.368511200
9.738374710,42.299842834,94.043907166
10.042625427,42.939723969,96.496658325
10.672879219,43.355091095,67.344871521
10.549028397,42.571453094,74.073402405
8.818254471,42.627822876,84.778411865
9.745680809,43.417026520,99.014709473
12.022009850,42.995616913,14.887117386
8.806756020,42.691890717,85.587753296
9.299104691,43.519355774,99.269470215
8.221903801,43.101135254,56.489524841
9.919207573,43.270053864,96.564399719
9.165384293,42.799949646,101.068344116
8.338640213,42.544551849,62.688568115
9.219839096,43.453922272,96.377433777
8.606518745,43.819072723,68.062805176
11.257184982,40.967887878,11.391681671
10.188959122,43.714782715,78.385429382
9.125264168,42.640602112,95.065856934
9.629819870,42.740081787,103.460426331
9.453687668,41.361869812,47.874614716
