x,y,rho
8.874915123,41.057075500,53.727378845
9.414788246,43.194221497,200.522750854
10.992991447,44.240253448,80.840858459
9.375373840,42.735569000,200.068222046
8.714147568,41.617855072,95.132072449
8.056430817,44.988647461,26.851121902
9.253048897,42.599800110,185.154785156
8.509905815,43.815364838,116.620254517
8.148802757,42.825134277,109.739273071
8.867234230,43.424774170,159.921798706
9.251895905,41.857242584,136.785430908
9.734519005,43.466205597,195.612792969
9.829217911,43.340343475,198.664047241
9.128378868,42.675132751,184.952667236
9.090240479,42.678321838,183.821090698
8.949554443,41.311592102,83.313995361
9.940127373,42.636093140,194.789779663
8.132502556,43.500656128,95.502044678
8.855401993,43.089817047,170.485122681
10.491791725,43.166854858,161.283081055
10.902101517,41.803047180,70.431701660
10.165042877,42.353061676,167.084060669
8.891903877,42.459022522,161.547943115
9.451148033,43.094039917,203.165023804
8.597551346,43.938701630,115.482109070
10.228363037,41.501628876,87.483474731
11.250952721,44.933761597,28.693441391
10.941480637,42.857948303,113.401451111
8.691947937,44.092323303,111.126617432
9.359523773,44.260318756,122.884941101
9.970975876,44.014511108,149.636917114
10.119067192,43.744445801,165.462875366
9.773200989,44.823741913,73.833908081
9.889613152,43.439861298,190.871322632
11.645851135,41.690113068,26.366634369
8.492216110,44.007270813,99.939834595
8.589577675,44.981494904,42.604175568
9.349081993,42.290416718,174.735000610
11.685643196,44.518386841,27.782806396
11.630259514,43.943916321,49.325134277
8.901474953,44.947937012,50.837677002
9.494697571,43.840328217,168.799041748
10.709952354,42.882862091,139.860046387
10.376780510,43.960079193,133.520156860
10.139126778,41.938472748,133.723098755
10.060938835,44.364257812,112.692344666
9.068133354,42.888237000,187.882003784
9.327547073,44.887138367,66.913726807
10.434995651,43.445335388,153.861465454
8.992784500,43.577121735,163.076644897
9.088368416,43.069702148,186.795394897
9.126854897,43.714305878,163.637573242
10.339291573,42.829574585,172.719924927
10.158707619,41.944812775,134.154022217
8.271443367,43.477264404,107.619972229
9.929374695,43.672904968,178.370803833
12.145845413,43.982353210,21.606979370
8.849878311,44.154888153,112.502365112
8.446793556,42.576290131,131.444015503
9.694458961,44.751216888,79.881431580
9.017946243,42.211433411,150.025772095
9.664248466,42.374393463,186.352249146
10.889336586,41.957942963,79.567047119
8.615232468,42.600051880,145.644958496
9.264668465,44.967407227,56.145118713
10.712121964,43.125423431,139.129043579
8.537264824,43.882236481,115.370613098
8.762485504,41.493103027,90.507675171
10.950730324,43.354816437,110.714157104
10.683559418,43.356601715,136.173507690
10.619531631,42.386848450,132.024536133
8.728458405,43.719467163,138.054214478
8.959291458,42.348323822,158.061264038
9.307168007,43.055351257,201.823577881
9.408706665,41.662921906,122.260398865
9.119082451,40.814468384,45.741031647
10.387931824,41.435813904,76.561500549
8.658317566,43.090038300,157.191757202
9.023138046,44.580886841,84.450912476
8.469843864,43.304924011,132.293762207
9.723418236,41.869781494,143.380081177
10.285977364,42.866325378,180.332656860
10.534491539,43.861377716,128.832839966
11.925936699,44.374401093,24.368900299
9.393519402,42.798492432,204.382278442
10.862360001,43.693138123,111.609672546
10.402832031,41.420917511,74.927764893
9.738374710,42.299842834,182.554962158
10.042625427,42.939723969,191.763229370
10.672879219,43.355091095,136.449905396
10.549028397,42.571453094,150.860122681
8.818254471,42.627822876,162.420211792
9.745680809,43.417026520,196.302093506
12.022009850,42.995616913,32.773120880
8.806756020,42.691890717,166.346954346
9.299104691,43.519355774,185.811035156
8.221903801,43.101135254,113.356925964
9.919207573,43.270053864,195.519989014
9.165384293,42.799949646,191.396423340
8.338640213,42.544551849,123.335845947
9.219839096,43.453922272,183.403289795
8.606518745,43.819072723,124.224357605
11.257184982,40.967887878,23.125589371
10.188959122,43.714782715,160.795150757
9.125264168,42.640602112,182.727447510
9.629819870,42.740081787,202.813323975
9.453687668,41.361869812,93.076599121
10.915032387,44.117492676,92.382682800
8.949336052,41.571449280,102.927574158
10.283765793,42.462085724,167.243530273
9.904653549,42.718544006,197.921478271
10.454239845,43.732624054,140.511352539
9.037103653,41.654510498,111.261695862
8.179762840,43.648254395,92.513587952
8.573841095,42.531055450,141.004089355
9.166386604,42.985305786,193.809585571
7.826420784,43.226650238,74.204368591
10.286591530,43.126296997,177.810974121
9.451814651,43.135272980,203.581375122
10.161746979,40.265281677,18.613201141
11.718612671,43.427967072,54.011199951
9.110292435,42.646919250,181.972259521
10.256443024,42.921768188,181.332489014
7.732016087,45.102367401,12.979852676
9.652159691,44.058044434,149.581268311
9.070651054,44.574249268,85.645072937
10.049044609,43.646717072,175.082748413
8.717447281,44.249019623,93.375556946
10.452519417,44.339717865,100.936470032
9.134613037,42.556846619,180.680435181
12.066617012,41.977855682,17.152944565
9.626750946,44.174766541,136.031372070
9.860425949,43.620826721,184.324508667
9.363251686,43.407928467,192.643905640
8.456173897,44.696002960,53.462734222
9.644536972,42.357696533,186.001342773
10.429083824,42.577152252,161.640182495
8.428442001,41.691154480,84.584991455
10.456474304,42.878299713,165.140899658
9.628998756,44.115615845,143.717849731
8.635874748,42.307193756,135.460525513
9.377820969,43.132225037,202.393646240
9.720529556,42.750984192,201.127380371
9.701074600,42.930568695,202.069213867
9.043096542,42.224880219,153.681854248
10.037217140,42.146957397,160.611068726
8.605345726,42.725582123,146.806976318
9.605033875,45.294597626,38.105102539
9.058000565,43.981132507,141.121032715
10.509888649,41.848926544,101.285934448
10.535953522,41.853992462,99.116638184
7.103528500,43.644191742,20.376100540
8.006810188,43.488807678,84.131759644
9.078689575,44.697425842,74.682350159
10.831210136,42.584487915,119.674957275
9.074863434,41.823795319,127.272071838
9.321778297,42.757518768,199.668777466
9.398007393,43.194576263,199.774826050
10.341221809,43.387527466,167.417678833
8.998557091,41.600082397,105.946815491
11.127232552,42.348423004,81.159744263
9.110406876,42.516685486,176.165710449
7.919631004,42.559898376,84.137329102
9.283044815,43.658229828,177.363571167
10.461157799,43.041645050,166.420852661
10.694549561,43.377838135,134.550216675
9.747018814,43.198802948,199.305160522
9.572047234,42.643024445,196.869888306
9.494967461,41.909862518,144.800140381
10.043142319,42.044750214,150.403686523
10.604331970,42.788414001,146.905929565
9.812195778,43.531711578,189.949691772
10.406015396,41.467250824,78.710830688
9.555797577,43.918052673,163.434326172
8.064595222,43.425155640,89.719314575
7.507136345,42.015365601,34.527667999
9.801331520,41.381156921,92.343406677
8.777190208,41.566040039,94.198165894
11.410835266,43.202102661,78.884361267
10.329991341,42.815196991,174.688079834
9.409269333,41.421398163,97.067909241
9.470863342,42.276382446,177.092727661
10.620624542,44.178974152,101.249923706
11.229279518,43.890426636,79.148277283
9.164047241,41.921977997,138.958251953
10.529363632,43.394165039,147.383758545
7.994162560,43.393356323,86.463195801
10.577220917,43.096797943,153.663269043
9.577647209,42.230224609,175.741104126
8.316165924,43.838172913,99.086868286
9.453586578,42.804405212,203.096038818
11.495422363,43.722373962,65.158653259
10.133525848,43.179935455,186.718795776
11.282695770,44.757461548,32.449966431
10.692205429,43.620098114,129.478393555
7.668097496,43.161594391,58.359149933
9.632594109,43.131828308,204.308944702
10.705746651,40.298194885,13.415573120
9.193388939,43.307777405,186.832290649
9.295855522,41.620967865,113.174003601
10.631664276,43.314746857,141.968139648
8.791596413,43.352691650,159.182601929
10.584286690,43.043167114,153.330612183
10.563265800,43.116134644,153.433837891
9.367471695,41.878452301,137.219314575
9.676770210,43.232166290,201.037200928
10.638533592,42.922767639,148.121307373
10.220116615,42.073261261,142.544235229
8.980072021,42.927482605,182.647445679
8.708072662,43.858119965,129.349914551
10.225831032,43.316970825,177.164260864
10.101604462,45.058917999,48.455688477
9.293836594,40.836433411,50.889934540
9.962000847,42.987270355,194.186660767
9.245182037,42.059043884,153.234634399
9.323511124,43.219211578,197.554153442
9.259883881,45.450328827,30.794925690
8.802196503,42.244754791,142.180664062
7.474080563,43.289356232,43.427513123
7.746294022,42.498416901,62.982711792
9.487030029,42.328144073,180.747299194
11.501573563,44.032268524,54.732059479
11.081837654,42.155452728,77.255142212
10.891294479,43.533874512,114.896438599
10.534107208,44.067310333,117.701194763
8.853937149,42.613555908,166.081710815
10.625296593,40.382255554,17.676269531
11.276028633,43.591007233,84.775215149
9.716997147,43.258380890,201.892883301
8.732765198,42.687931061,158.057815552
10.862984657,44.335895538,78.748794556
12.458925247,42.963947296,12.748665810
9.104147911,42.523639679,176.176742554
8.744658470,42.960018158,163.443618774
10.145433426,43.003631592,188.228363037
10.859047890,42.803657532,125.439231873
9.415249825,42.456604004,185.668914795
8.130065918,41.470104218,52.243843079
8.583542824,44.339302063,80.738677979
10.657960892,44.412837982,84.141426086
8.430489540,41.069248199,43.723716736
9.102644920,43.213691711,186.236984253
10.261390686,44.085845947,132.655166626
10.046980858,44.780540466,72.540252686
9.540095329,42.124794006,166.995346069
8.081482887,42.148902893,86.893890381
10.004818916,42.149154663,163.010452271
10.699442863,44.450199127,78.646499634
7.393114090,43.901924133,30.162307739
7.523096561,43.439373016,46.059978485
10.987571716,43.102729797,113.503662109
8.483011246,42.452442169,134.293106079
9.501055717,42.855628967,202.536529541
9.559803963,42.927989960,204.348342896
9.976181030,41.829299927,131.405853271
9.520681381,44.556133270,97.980720520
9.378055573,42.594036102,188.985412598
10.840898514,40.478687286,19.486965179
10.944079399,42.405967712,100.623313904
9.926629066,43.134193420,197.150711060
10.705168724,42.770278931,140.347824097
9.084674835,44.335720062,106.931121826
7.398527145,43.058208466,41.998577118
8.414774895,42.276298523,118.841804504
11.773957253,42.993278503,50.471420288
9.957770348,41.256309509,75.502609253
9.033656120,43.234432220,179.311599731
10.117458344,43.654758453,167.284011841
9.771328926,43.564876556,188.888580322
10.216483116,41.208133698,69.011085510
9.799706459,43.805774689,172.471878052
10.352581024,42.674015045,171.024780273
8.957074165,41.919559479,126.378494263
9.631647110,44.170951843,136.141967773
7.810896873,42.377983093,68.533348083
8.622898102,43.822830200,125.739456177
9.208391190,42.567234039,183.592681885
9.545751572,43.483264923,192.692367554
9.370311737,39.991729736,13.256708145
10.306013107,43.476917267,164.013534546
9.543159485,41.953838348,150.142242432
10.114480972,43.417110443,179.757141113
9.292668343,42.821140289,199.858367920
8.832544327,42.859283447,170.844635010
8.212271690,43.455192566,102.136222839
8.818332672,43.275978088,163.577423096
8.356738091,42.447814941,122.938377380
9.652211189,41.377174377,94.185356140
9.877848625,42.658725739,195.751510620
8.020344734,41.734630585,60.073402405
10.367820740,43.933429718,135.463378906
9.630792618,43.442634583,197.835159302
9.986544609,43.367496490,187.663284302
11.048685074,41.530876160,48.429450989
10.439161301,42.655864716,162.975250244
9.538441658,42.735622406,199.430023193
9.387553215,41.811676025,133.668899536
9.946040154,44.708816528,80.042640686
9.706567764,43.036487579,202.729187012
9.075401306,42.920398712,189.289932251
10.228867531,42.667629242,178.269927979
9.308897018,43.441139221,187.861389160
8.844696045,43.290370941,165.268234253
10.583022118,44.397823334,88.998168945
9.672318459,44.405471802,114.140235901
10.797110558,42.041660309,91.031784058
8.544762611,42.732910156,144.060852051
10.791636467,42.965587616,132.087341309
9.162043571,44.590114594,86.643150330
10.049605370,40.717277527,42.385536194
10.079861641,43.557914734,176.904998779
9.988309860,43.487586975,184.206863403
9.695425034,41.719478607,124.025207520
9.391996384,42.092258453,159.057388306
8.829959869,41.774803162,111.102684021
10.215189934,43.135768890,184.169235229
9.314535141,42.388534546,177.411529541
9.739277840,44.117069244,143.664077759
7.758484840,43.414749146,63.569461823
9.216988564,41.153285980,72.829322815
7.816997528,42.125091553,61.319789886
9.982210159,43.430934906,186.928527832
8.823719025,44.054893494,119.818794250
11.185684204,43.433959961,95.587020874
9.171298027,44.162292480,125.971435547
10.518096924,43.905281067,128.233062744
9.106237411,40.203319550,18.989562988
11.879491806,41.426994324,14.976984024
9.726932526,45.418617249,31.507921219
10.093277931,43.987121582,149.166503906
8.260304451,41.260208130,47.528575897
9.229997635,44.128623962,132.931747437
9.416451454,42.243236542,172.419799805
9.960667610,44.119808197,141.875442505
8.317760468,41.827331543,86.252716064
8.974031448,44.132511139,120.987129211
9.997522354,45.170024872,45.272216797
10.699146271,43.002777100,140.897186279
11.027778625,43.249370575,108.986595154
9.057779312,43.717849731,158.257751465
9.066373825,42.747474670,185.863830566
11.090483665,42.936592102,104.051017761
8.959559441,42.573535919,172.655593872
10.784491539,42.485332489,123.203025818
9.375829697,42.527580261,186.912216187
9.946626663,42.652381897,194.908020020
8.160864830,42.150691986,93.737464905
8.829912186,44.281192780,101.141349792
10.575374603,43.625133514,134.333663940
9.257342339,42.222080231,165.378067017
9.255183220,41.985992432,147.274108887
12.259901047,40.792552948,5.439340591
10.326709747,41.753322601,107.866455078
9.658357620,42.049869537,162.935165405
8.585071564,41.897678375,103.303222656
11.517686844,42.904884338,65.536582947
8.996998787,43.593658447,162.852767944
9.773050308,43.757907867,176.191604614
7.938444138,43.341476440,81.801338196
10.535395622,41.376274109,64.238761902
10.210896492,44.734054565,74.335952759
9.747842789,43.859279633,166.991088867
10.433271408,42.330368042,148.722869873
9.802467346,41.470878601,101.076904297
9.311397552,43.303562164,195.919387817
10.485801697,43.062484741,163.974884033
10.482684135,41.934967041,112.021728516
9.661003113,43.057151794,203.359710693
22.402265549,8.762470245,84.175605774
20.053659439,8.997987747,192.452148438
19.633562088,9.169390678,153.643981934
20.187620163,7.185308933,76.809242249
20.494089127,8.659093857,214.071685791
18.920251846,8.909502029,80.208328247
22.042030334,9.497940063,111.171356201
21.164602280,7.635139942,113.020843506
21.029573441,9.125085831,210.359100342
21.081720352,9.399265289,196.052551270
19.192893982,8.935235977,108.607162476
19.794803619,8.926552773,173.926559448
19.655273438,10.289107323,85.980804443
19.693702698,8.077694893,136.108352661
20.627262115,7.899537563,155.558609009
20.128011703,8.146672249,170.416488647
21.963848114,9.762440681,106.909828186
20.495204926,8.585419655,212.569412231
21.493593216,9.381840706,166.342056274
21.050727844,8.950444221,209.614822388
18.864444733,8.864171028,74.707664490
20.020185471,9.621691704,163.431732178
21.564517975,8.318685532,153.101486206
21.021060944,10.712515831,77.117492676
19.884962082,10.658557892,67.272705078
19.700088501,8.999596596,164.591506958
20.541528702,8.988135338,216.857833862
19.714996338,8.385453224,149.711578369
19.884954453,9.303599358,172.532394409
20.882709503,11.202581406,37.893642426
21.923664093,8.466793060,121.525039673
20.877544403,9.973754883,154.003982544
20.583276749,8.906994820,217.262405396
20.604249954,9.843913078,170.192626953
19.704355240,8.650967598,160.985488892
21.023107529,9.288084030,204.123931885
20.792257309,8.606835365,210.426986694
21.525211334,11.110505104,32.279178619
20.959091187,8.783459663,213.151229858
21.308416367,8.437503815,174.352981567
19.802984238,9.009445190,173.075836182
17.969879150,7.822686195,11.212720871
20.204713821,7.623247623,121.896011353
