x,y,rho
8.874915123,41.057075500,106.088012695
9.414788246,43.194221497,407.820861816
10.992991447,44.240253448,168.625045776
9.375373840,42.735569000,401.651733398
8.714147568,41.617855072,180.818511963
8.056430817,44.988647461,49.738822937
9.253048897,42.599800110,374.709045410
8.509905815,43.815364838,205.796035767
8.148802757,42.825134277,193.556793213
8.867234230,43.424774170,310.258026123
9.251895905,41.857242584,272.634887695
9.734519005,43.466205597,398.584808350
9.829217911,43.340343475,411.764343262
9.128378868,42.675132751,368.571136475
9.090240479,42.678321838,364.014404297
8.949554443,41.311592102,156.066696167
9.940127373,42.636093140,408.016296387
8.132502556,43.500656128,165.215011597
8.855401993,43.089817047,331.017913818
10.491791725,43.166854858,355.891387939
10.902101517,41.803047180,157.766220093
10.165042877,42.353061676,350.832794189
8.891903877,42.459022522,310.090545654
9.451148033,43.094039917,410.817993164
8.597551346,43.938701630,209.584594727
10.228363037,41.501628876,187.975708008
11.250952721,44.933761597,59.795246124
10.941480637,42.857948303,265.727508545
8.691947937,44.092323303,203.160461426
9.359523773,44.260318756,241.185623169
9.970975876,44.014511108,307.280639648
10.119067192,43.744445801,342.519836426
9.773200989,44.823741913,148.355789185
9.889613152,43.439861298,396.391113281
11.645851135,41.690113068,63.650485992
8.492216110,44.007270813,177.395996094
8.589577675,44.981494904,77.324981689
9.349081993,42.290416718,354.036895752
11.685643196,44.518386841,56.329418182
11.630259514,43.943916321,107.088203430
8.901474953,44.947937012,101.949867249
9.494697571,43.840328217,332.813720703
10.709952354,42.882862091,314.211914062
10.376780510,43.960079193,282.915985107
10.139126778,41.938472748,285.963897705
10.060938835,44.364257812,230.689102173
9.068133354,42.888237000,366.788177490
9.327547073,44.887138367,130.172897339
10.434995651,43.445335388,340.675262451
8.992784500,43.577121735,318.200256348
9.088368416,43.069702148,367.291229248
9.126854897,43.714305878,319.523284912
10.339291573,42.829574585,376.199218750
10.158707619,41.944812775,286.327270508
8.271443367,43.477264404,190.113082886
9.929374695,43.672904968,364.632720947
12.145845413,43.982353210,49.952648163
8.849878311,44.154888153,210.827499390
8.446793556,42.576290131,240.073257446
9.694458961,44.751216888,158.963516235
9.017946243,42.211433411,300.616760254
9.664248466,42.374393463,377.508819580
10.889336586,41.957942963,183.069503784
8.615232468,42.600051880,271.939941406
9.264668465,44.967407227,112.376098633
10.712121964,43.125423431,311.445770264
8.537264824,43.882236481,204.825439453
8.762485504,41.493103027,166.600585938
10.950730324,43.354816437,255.607330322
10.683559418,43.356601715,308.207550049
10.619531631,42.386848450,297.057556152
8.728458405,43.719467163,256.759613037
8.959291458,42.348323822,308.919525146
9.307168007,43.055351257,398.816101074
9.408706665,41.662921906,243.530776978
9.119082451,40.814468384,87.116706848
10.387931824,41.435813904,161.933090210
8.658317566,43.090038300,292.701568604
9.023138046,44.580886841,160.199768066
8.469843864,43.304924011,241.402954102
9.723418236,41.869781494,291.255645752
10.285977364,42.866325378,389.307525635
10.534491539,43.861377716,280.338348389
11.925936699,44.374401093,48.449050903
9.393519402,42.798492432,407.882659912
10.862360001,43.693138123,249.671310425
10.402832031,41.420917511,157.343521118
9.738374710,42.299842834,369.667266846
10.042625427,42.939723969,411.015258789
10.672879219,43.355091095,311.208190918
10.549028397,42.571453094,328.220489502
8.818254471,42.627822876,313.136749268
9.745680809,43.417026520,404.573364258
12.022009850,42.995616913,82.703765869
8.806756020,42.691890717,315.795318604
9.299104691,43.519355774,369.286834717
8.221903801,43.101135254,201.194976807
9.919207573,43.270053864,408.536132812
9.165384293,42.799949646,377.794586182
8.338640213,42.544551849,219.673080444
9.219839096,43.453922272,364.953430176
8.606518745,43.819072723,226.299926758
11.257184982,40.967887878,44.072635651
10.188959122,43.714782715,339.913909912
9.125264168,42.640602112,364.775970459
9.629819870,42.740081787,415.813507080
9.453687668,41.361869812,184.721176147
10.915032387,44.117492676,197.154632568
8.949336052,41.571449280,194.254119873
10.283765793,42.462085724,356.581115723
9.904653549,42.718544006,411.253448486
10.454239845,43.732624054,306.539978027
9.037103653,41.654510498,216.853164673
8.179762840,43.648254395,165.997512817
8.573841095,42.531055450,261.485687256
9.166386604,42.985305786,381.131225586
7.826420784,43.226650238,127.406875610
10.286591530,43.126296997,387.478546143
9.451814651,43.135272980,410.982910156
10.161746979,40.265281677,32.729915619
11.718612671,43.427967072,123.543601990
9.110292435,42.646919250,363.078918457
10.256443024,42.921768188,392.340728760
7.732016087,45.102367401,29.206626892
9.652159691,44.058044434,301.811248779
9.070651054,44.574249268,165.041564941
10.049044609,43.646717072,361.156341553
8.717447281,44.249019623,178.242095947
10.452519417,44.339717865,211.986358643
9.134613037,42.556846619,359.680389404
12.066617012,41.977855682,44.205913544
9.626750946,44.174766541,273.539062500
9.860425949,43.620826721,374.789642334
9.363251686,43.407928467,389.333007812
8.456173897,44.696002960,95.976287842
9.644536972,42.357696533,374.927215576
10.429083824,42.577152252,348.871612549
8.428442001,41.691154480,155.521972656
10.456474304,42.878299713,357.653930664
9.628998756,44.115615845,288.519836426
8.635874748,42.307193756,255.245620728
9.377820969,43.132225037,403.382385254
9.720529556,42.750984192,416.051757812
9.701074600,42.930568695,419.822723389
9.043096542,42.224880219,306.305419922
10.037217140,42.146957397,333.232086182
8.605345726,42.725582123,275.079437256
9.605033875,45.294597626,81.041542053
9.058000565,43.981132507,271.398162842
10.509888649,41.848926544,222.563354492
10.535953522,41.853992462,220.052612305
7.103528500,43.644191742,33.660449982
8.006810188,43.488807678,146.636474609
9.078689575,44.697425842,144.755859375
10.831210136,42.584487915,275.258636475
9.074863434,41.823795319,253.515197754
9.321778297,42.757518768,398.539825439
9.398007393,43.194576263,405.489685059
10.341221809,43.387527466,365.421997070
8.998557091,41.600082397,205.359085083
11.127232552,42.348423004,196.382034302
9.110406876,42.516685486,351.052337646
7.919631004,42.559898376,147.735488892
9.283044815,43.658229828,349.623687744
10.461157799,43.041645050,363.124938965
10.694549561,43.377838135,304.241912842
9.747018814,43.198802948,415.616912842
9.572047234,42.643024445,405.817535400
9.494967461,41.909862518,292.863159180
10.043142319,42.044750214,313.884582520
10.604331970,42.788414001,327.423980713
9.812195778,43.531711578,389.638122559
10.406015396,41.467250824,166.490661621
9.555797577,43.918052673,322.512664795
8.064595222,43.425155640,156.064254761
7.507136345,42.015365601,59.822784424
