x0,x1,x2,x3,x4,weight
8.597550944681586,43.93869976143809,21.01833765405923,7.440392913102151,-13.780787938423462,1.0
11.658589961495526,44.21665284564355,20.37275037851642,7.905883977868833,-14.214588405287925,1.0
9.359523838491764,44.26031834486633,20.760950192405634,9.953275635863088,-14.91267373504466,1.0
10.469273953656892,43.04837329520472,22.33854570823461,9.103548692082995,-14.867050768774359,1.0
11.645851482521199,41.69011421334145,19.282190215843038,9.946033307537387,-16.442163537333222,1.0
11.706321971114235,42.62425429372415,19.805220402888015,10.89957862585976,-13.788525340784636,1.0
11.630259745891513,43.943917932759284,19.69144952927407,10.88670155247841,-15.537043503170441,1.0
10.56515718126134,43.985125242257645,20.39766512123794,9.590715969725455,-14.346833460652535,1.0
10.139126316620573,41.93847248389971,20.850913388534828,10.303022496066406,-15.963607991950427,1.0
9.613066245137272,42.60271972276226,22.401938942808115,9.648931356391811,-14.861578295977951,1.0
8.992784711019628,43.577122465775716,19.878342553671395,9.008467157653726,-15.904886210597942,1.0
10.439134080411444,43.61446409109884,20.344376458750776,9.37264331204102,-16.362101640949568,1.0
8.271443192759339,43.47726497574844,20.7193487097013,9.611668036271482,-12.88589535735512,1.0
10.707180272455357,42.12505104903974,21.669691502424627,7.660729188867855,-15.73062473703377,1.0
9.694459180140312,44.75121599613327,19.807920392280334,8.150198060720362,-15.367492656644494,1.0
9.099222499102837,44.16450919659041,19.47274370596535,7.829167946968273,-15.706860176963495,1.0
9.264668334772638,44.967405328300885,21.502096021254534,9.064187840764566,-16.49447565104923,1.0
10.60706376186649,42.03765792709434,19.00790411755116,10.164666391731677,-14.952097520294211,1.0
10.683559609245762,43.35660092742692,21.409505826231463,8.325611006079228,-16.303282974003526,1.0
10.444295303746571,42.23446361031006,19.86312543657857,8.521104095862032,-15.251560973194005,1.0
9.40870687421146,41.66292198106588,19.909056811495883,6.753233447154949,-14.643808681191874,1.0
8.160643129858196,41.93348993505545,20.604840293589746,8.237073602988062,-13.726025536812326,1.0
8.469843875741494,43.304924143833084,20.513392396101278,7.808543101638178,-14.745763471687308,1.0
9.591154454242695,43.80966382569757,21.376179368292505,11.139872548660065,-13.93251218278267,1.0
9.3935189475225,42.79849409690797,21.652334810215887,9.631900330101974,-14.628908606121469,1.0
8.14574474115411,43.01354715008497,19.814644305123082,9.256561198422613,-15.36719052186202,1.0
10.672879693557535,43.3550914896752,21.33900317643775,8.510217502643432,-16.213486388137312,1.0
9.352651092262395,43.02085286062246,20.931826949883853,11.235945550070227,-15.311297283879703,1.0
8.806755784972166,42.691891498784514,20.08907923968268,9.458118073152837,-16.809837146663686,1.0
9.825962779665275,43.19437981244928,20.78485625052905,8.379320530414013,-15.506961861955068,1.0
8.338639876482413,42.5445533911217,20.009813738312054,9.3926866456408,-16.425222564040972,1.0
10.543898887174937,44.53235781897527,18.48269018931524,9.402895330157477,-14.592132097188815,1.0
9.125263759912714,42.6406014601551,20.419794636741816,8.678845719977648,-15.578053101266184,1.0
8.086696979134967,44.19020483926702,21.632293806365592,8.163272340175173,-16.735464460021575,1.0
10.283765661917702,42.462085304670836,20.69462837764955,8.65730818223428,-14.577501381148874,1.0
10.45744992912095,42.31227589602032,19.169311258933718,7.393698202044294,-14.658660753111857,1.0
8.573841527680914,42.531056920185215,19.956361175878264,8.92406930310983,-17.205319938065568,1.0
9.951479382258771,43.5617642983181,20.641097301373435,8.665750427680903,-15.171639965950277,1.0
10.161747131105074,40.26528051805725,22.508587522579468,9.366729922067302,-15.92144871460608,1.0
9.371747410277342,43.531615051833086,20.436571275294405,6.945952131597881,-13.204547270859742,1.0
9.65216012823247,44.0580459861997,19.86062536654438,10.513013653625173,-14.982696443326782,1.0
10.371544619940394,41.99261990833695,21.763820504011473,9.666454763914164,-13.967193902654063,1.0
9.134613225823365,42.55684615602311,22.856591912012714,7.916620776657828,-15.404989832897382,1.0
10.899592148067638,43.13559824219875,21.135628894082068,8.5771875701165,-14.898984244371542,1.0
8.456173933729627,44.69600395410209,20.434511169200203,8.296458395382524,-14.602657050187148,1.0
9.30198099807639,41.703614803081145,19.205957708531216,9.670409752069508,-15.428613570365329,1.0
9.628999225796504,44.11561708046016,19.42584940557203,8.24595884651455,-15.653919941400336,1.0
9.857052374782018,42.99570182319332,20.265788021938864,8.915010197283728,-15.376345408510236,1.0
9.04309639691315,42.22488028592982,20.827191572052712,8.085721516383847,-16.426395391409915,1.0
9.45040853433925,42.88020625832009,22.809398711626983,8.271936323523143,-14.325779407249566,1.0
10.509889119669575,41.84892831928016,21.32592819173137,7.792755959186058,-17.928212370215803,1.0
10.369020309824323,41.28198269104618,21.003609676134687,8.292625701642159,-13.609489336029188,1.0
10.831210184780952,42.58448747063251,19.86483760330009,7.762559196285255,-15.709962764511653,1.0
9.482345290280435,42.673179730092215,20.709379069601138,9.555158097108254,-14.919385675225888,1.0
8.9985568615585,41.60008180068232,21.917207062431245,8.287187414829438,-15.92133373215408,1.0
9.241511473163833,41.19480372432725,20.074701210288286,8.496980785371427,-14.648681833875548,1.0
10.46115793457228,43.04164416357017,21.484523588443075,9.316601583180638,-15.284722243821616,1.0
9.923628953763167,42.8472197809025,20.157825700295323,8.708903062485408,-16.397051463689067,1.0
10.04314249078124,42.04474966355432,21.39430647840241,8.727178019218426,-15.21954515056897,1.0
10.2565375617459,43.68118773954683,18.98205180569532,8.769732923215404,-14.38886122013828,1.0
8.06459496603269,43.425153749878966,18.297110984926583,7.954129755743772,-15.230409580378874,1.0
8.10598568314299,42.05236253679975,19.080840206865187,10.624771531586935,-15.104812376731727,1.0
10.329991063317612,42.815198173968746,20.199243465571573,7.360162410728343,-15.560877494966924,1.0
9.00120857365332,43.895797198776236,21.693777080986347,10.443215314953553,-14.416488192757829,1.0
9.164046848541958,41.9219762885235,21.31933839597386,9.332929416851664,-17.037578582896092,1.0
10.118182578208712,43.85239309697177,20.611600803510402,8.791582928370033,-16.076688619835416,1.0
8.316166085901555,43.83817122382393,20.243560769557064,8.743169937835683,-13.536318945299929,1.0
10.447201892324134,43.408698275765005,20.69473701951601,10.496631460145148,-13.549450824802866,1.0
10.692205896944472,43.620097865881824,18.458072143122628,9.100358513612882,-15.399147086412764,1.0
9.856654014850513,43.980919361806414,17.812998047139217,8.40732454590919,-14.9991357772783,1.0
9.29585523941218,41.62096716135764,21.421638701225568,9.253508505225504,-16.240144702663546,1.0
10.077517989980768,43.859458986533696,20.557967860628132,9.777201402810372,-15.1907799570574,1.0
9.36747180281059,41.87845275808399,20.466744447357158,9.170929537425147,-14.39320737063173,1.0
9.647593316977717,43.49528888070489,19.588063200595045,8.19400744355185,-15.37942943124595,1.0
8.70807232147993,43.85812111180858,21.015805543647378,9.255732363771829,-14.930136007003117,1.0
11.78374434694974,42.569009086517106,18.351233928828215,9.17593679627584,-15.319643673180726,1.0
9.24518174295454,42.05904341512513,20.113485692526623,9.157975028597196,-15.7718568328616,1.0
12.175154465008692,42.07736889285075,19.7595578516211,6.688016559364847,-15.017555717197524,1.0
7.746294157665183,42.498418641109396,20.277004679768215,8.266908633532488,-13.53016745476455,1.0
10.757095176780442,44.35701015078548,19.670256395778853,10.105230663893945,-14.7730391858751,1.0
10.534106734141789,44.067312103266666,19.643911968369718,8.552318978401473,-14.40644412089061,1.0
7.107081692490011,44.5512013570571,21.105807278536357,8.93093263871914,-15.048532476461888,1.0
8.732765502155967,42.6879299098948,21.652959552549145,10.274658571705597,-12.572816079655482,1.0
9.688776119184528,42.379320307678896,20.038441248388782,7.958594724092011,-15.346894888159913,1.0
10.145433215477212,43.003630993951944,21.64902205999457,8.74242079803484,-15.616490784717625,1.0
9.181432308604618,41.4052387482494,18.98490749002032,7.797478668741688,-13.9676120605543,1.0
10.657961058354873,44.41283734087689,19.22046355973427,7.008011909593355,-15.929096452353145,1.0
9.938519738760972,43.536563549393726,21.600647370296826,9.26091627018659,-13.52637135156343,1.0
9.540095104516624,42.124794056442106,18.87145699883434,8.087665241283926,-15.026922171233938,1.0
8.873980528111312,43.97461573801916,21.965002920366217,6.6070496941527725,-14.404987831721414,1.0
7.523096726803207,43.43937232957419,21.77754577852243,9.041492705722952,-16.5487293054233,1.0
9.17726958118717,42.776227828773,20.37043043053883,8.773739758612708,-15.378922911528376,1.0
9.976180834375112,41.82929962075068,20.310655384458553,10.494897769735081,-15.653685555361578,1.0
9.318864692309745,44.11607057819814,17.993490547984678,10.158015200667661,-15.900943890224228,1.0
9.92662935791753,43.1341946304051,21.495143333549166,8.709041853144027,-15.947065913783511,1.0
11.060546576116042,40.67369945734272,20.573009396034017,7.628711176750255,-16.03061352047562,1.0
11.773957466928081,42.99327784802804,20.747744911480154,7.195073743673785,-15.998084791013756,1.0
9.959258186193729,43.39263096759712,21.16956176872205,8.985264498296951,-14.742035923764401,1.0
10.216482698100627,41.20813286347937,20.58968093623892,9.74453900711208,-14.67916031148454,1.0
9.398841975494154,42.232246766944534,19.43436329000714,8.845582587837963,-14.13596025265934,1.0
7.810896683983342,42.377981544754405,19.412872758901997,9.761594120619876,-15.823349758790362,1.0
9.292063127310152,42.82092370454725,20.998068465223568,8.58424760122974,-18.315183187018988,1.0
10.306012676852463,43.47691623215594,20.333134185997558,7.892599978707441,-14.917260021537702,1.0
10.14193631900053,42.56784039178302,20.335943743753234,8.046480096855054,-15.44762922430639,1.0
8.212271440381462,43.455192095515734,19.60830672350448,9.214739747211688,-16.67500304848696,1.0
9.172643139595404,42.92738386941797,18.891975402459508,9.091784472519468,-15.648187695098983,1.0
8.020344587655712,41.73463052037158,21.15779529841094,9.8721925849307,-15.400948771999028,1.0
10.167462597505441,43.26171683779681,20.88229819645651,10.262620606459668,-16.776038530433333,1.0
10.439161517826566,42.65586431890608,20.328416280077132,8.674386868924305,-15.644187248880344,1.0
8.536504593681924,43.2212124737415,22.223618247117628,8.920503578930619,-15.270425174954157,1.0
9.07540174830828,42.92039872806579,21.018841640362805,8.606394158675032,-15.722844173271062,1.0
10.165965325628191,42.11986850466486,20.805171841405645,9.796958396640797,-13.909091590539576,1.0
9.672318778187996,44.40547051429061,21.58708510081029,7.980423959008309,-16.48697864381221,1.0
9.457737147610523,44.066808767078754,20.48038820676877,8.375979041721587,-13.716796952170501,1.0
10.04960527346829,40.71727899869316,20.869835840621462,9.496677213950242,-15.043431477747957,1.0
10.212412885696937,42.970597665560916,19.234279344684037,8.605932596158922,-16.214655927775354,1.0
8.829959874670566,41.77480492538162,21.005164306968418,9.074532744792002,-15.717205494899769,1.0
9.113362857734556,43.01445016946245,21.631869942441263,6.97242088388046,-14.892163611368169,1.0
9.21698881144716,41.15328742950445,18.606972131164813,8.063853105244084,-15.049530576426015,1.0
10.155763719445035,42.09889170180612,21.569696205742016,10.399620095895482,-14.872953547262501,1.0
9.171298117656832,44.162292458994266,21.30807090999211,9.844044010734294,-15.925503807190593,1.0
6.928146280190241,45.15466429596758,18.941796810878838,8.940868527519154,-12.88829478099931,1.0
10.093277541739317,43.98711974804213,19.05027864494706,7.198969644645669,-15.801742924198615,1.0
10.853450519899443,42.69162382683659,19.758038893257275,9.174603889324343,-14.187104913741795,1.0
8.317760586391572,41.82733028036055,19.764005959819407,10.071274974091466,-15.03421860627033,1.0
11.894854196035388,43.97431900031501,20.5175800374591,10.241714437468142,-15.057543119487184,1.0
9.0577794329575,43.717848118729,19.85634856046769,8.686239498575508,-13.941257436261077,1.0
9.661419299247545,42.234731887142274,20.08833752289328,9.99842718496805,-15.82158080563579,1.0
9.375829938614297,42.52758053485027,20.736600708669084,8.591146839003768,-16.870876181191598,1.0
8.875519843619903,42.10508423297746,21.795994598783928,9.789310641488418,-14.681780752819234,1.0
9.257342468200534,42.222081732489926,20.045157612671414,7.924756496827701,-12.771839740632053,1.0
7.517379137093542,43.60188180955771,19.268122916336246,8.872293107884683,-16.257042074712796,1.0
8.585071822982313,41.89767697354894,22.307661368070832,8.843648177069783,-16.03474232669715,1.0
10.318487749547817,43.0482225890502,21.272708973670426,7.152379943441545,-14.96543622775706,1.0
10.535395622567325,41.376274983369335,21.000870498752086,10.672818172207537,-15.283897835573764,1.0
10.584106722489755,43.70844372479481,19.845169516818196,9.01640333396587,-16.836034843080665,1.0
9.311397748362417,43.303561249450134,21.275775708066572,9.001248724627287,-14.549056402075896,1.0
8.659794572509574,42.93617599992903,20.57195459884185,10.826227846059012,-15.483206788419146,1.0
9.26368414747076,43.059224498327445,19.63356176945883,9.169390448444592,-15.63409534876532,1.0
7.97137323742376,42.979286723350036,20.235132120398575,7.344213297311392,-15.336174286833582,1.0
11.252056747539424,43.55917702275961,21.16460240705993,7.635139873796333,-14.792141763296838,1.0
9.911150366845021,43.56691851281833,20.975303836037597,7.616855873875561,-15.310440943777028,1.0
9.004829925039777,42.98778918019908,19.65527428742694,10.289106966520372,-16.128012520663404,1.0
8.863758628999408,43.11245968102745,19.475576144924776,8.55197329694651,-16.099004729757024,1.0
11.173872849354556,43.82367710131507,20.495205695863376,8.58541954720536,-14.328122517643948,1.0
10.16790486578783,43.53592567916676,20.52648297698452,7.288406571607943,-15.381506114778613,1.0
9.230210866255876,43.682928547943774,21.564517647322962,8.318685554618208,-14.800654897942009,1.0
11.498579783150657,42.370160553913344,22.23459695440191,8.124050752208728,-15.24608037661111,1.0
9.751555173623101,43.04937217435396,19.714997172420826,8.385453495614946,-15.93676041857846,1.0
10.089663380869402,43.36790838899421,22.77861954606703,10.347625605670498,-15.778883374357541,1.0
10.087570401261129,44.034991255275656,20.58327703866729,8.90699502093244,-15.217465189449172,1.0
10.629977414273371,42.18955275167867,20.2270057455086,9.447069744225857,-14.957593060664905,1.0
10.002283545321335,42.6680721081801,21.52521100347131,11.110504846583913,-14.862624638542854,1.0
9.569524083915104,43.79361356337844,20.013542577575784,8.226946254676479,-15.236231384605349,1.0
7.1799041524949985,41.88392291083189,20.204713358407925,7.623247741231662,-16.30168323411119,1.0
9.325952448006936,41.39490798095329,20.146603418068942,8.44136643484653,-15.243634923834046,1.0
10.916884815958962,43.21037769097676,20.573737235670837,9.076091056410087,-15.041647357097933,1.0
8.745962136855175,42.9230979497131,20.861426456165386,7.605876616836315,-14.403387209403208,1.0
10.844076819923133,42.40649728603451,20.311337422875667,8.098446256569302,-14.569659648631244,1.0
8.701478498019034,42.81539626424098,19.6937553065211,9.027590876390665,-17.06326940370878,1.0
11.089162427830637,42.07326685027763,20.61256989744505,8.764113554609066,-16.03115464414156,1.0
8.874920648829008,43.97427181803636,20.027034621226832,9.247806784016687,-16.070537017613436,1.0
9.115519353617183,43.510120424571745,21.48308371043989,8.801320197052355,-16.690960003859498,1.0
11.760656865214948,42.18132396624969,19.011087814656985,11.571061187147528,-15.673072426069998,1.0
8.300968097203535,42.35443350769522,20.920220110351043,9.166948156973316,-16.12076932947265,1.0
11.585424385592903,42.51629359649053,19.36798862391722,9.937329997840035,-13.93997728567938,1.0
8.945207687848717,41.63652598144459,21.583113481744377,6.929312986321413,-16.495661791615678,1.0
10.730146935515178,42.98252072646151,20.288737865736085,9.329453205873754,-15.42181455576447,1.0
8.464014063301853,44.31394862049009,21.877689267215587,9.181969163157335,-15.22390611678705,1.0
12.102325591485002,42.76144042946806,20.29309823249473,9.34111784861988,-13.797718176076723,1.0
11.355471539882426,42.77930064280713,20.861006460288117,7.598553132315298,-15.581016240135273,1.0
8.922410389985638,42.031041522184914,22.2342519305961,8.18434993757323,-15.800646040230516,1.0
10.128549573381802,44.33569854145748,21.03379034071761,11.735991713400958,-15.34370811047021,1.0
10.02141722569469,43.31347394846796,21.987724601117925,9.48387555048899,-15.38526983260621,1.0
8.815212190558064,43.28231673044553,21.95402004562073,8.566254805721504,-14.740096513802479,1.0
10.008848574149788,43.901392932865214,19.7479214736909,11.323283629905937,-16.54820123924732,1.0
