x0,x1,x2,weight
-9.957270990667658,5.170186323571516,0.15459519280357095,1
-9.434982716591934,5.6852054751363035,0.15459519280357095,1
-11.009527128132351,7.294466009693179,0.15459519280357095,1
-10.737150586767143,-4.374549113140399,0.15459519280357095,1
3.5686505345799686,4.48597762195087,0.15459519280357095,1
3.0506029763277587,2.9470617998190813,0.15459519280357095,1
-9.970558042268566,4.043552440909719,0.15459519280357095,1
-10.363154514992695,-4.397561864572796,0.15459519280357095,1
4.378033989720956,-6.7887097403092405,0.15459519280357095,1
3.748386206858421,6.129697311806706,0.15459519280357095,1
4.114366320601441,-7.159985212223437,0.15459519280357095,1
0.07518796557434171,3.488642495067086,0.15459519280357095,1
-10.854753285386355,5.976756809756477,0.15459519280357095,1
-10.709007233301657,-2.6748656090941267,0.15459519280357095,1
-9.48543783764097,4.113101186790328,0.15459519280357095,1
1.1957211675253427,4.618943740876796,0.15459519280357095,1
2.108703820898766,4.358472725566021,0.15459519280357095,1
-11.848741884738915,-5.3283827588048736,0.15459519280357095,1
-11.768048080900893,-3.6924745545930304,0.15459519280357095,1
-9.43677602161737,5.0386219172567825,0.15459519280357095,1
-10.292137163280538,6.887909096493759,0.15459519280357095,1
-11.465064869560011,4.14631307665673,0.15459519280357095,1
3.1753954010522842,4.7121808813375425,0.15459519280357095,1
2.771005047523922,2.9792661153273494,0.15459519280357095,1
-5.9469440400402,5.54366237025225,0.15459519280357095,1
1.47811653198006,6.260186991519046,0.15459519280357095,1
5.755056209282477,-7.450299281545126,0.15459519280357095,1
-9.907448126422963,-6.49217170274018,0.15459519280357095,1
-10.841332291612389,3.0451166515604697,0.15459519280357095,1
-9.231653655307031,-5.942655036028201,0.15459519280357095,1
-10.802905155853042,-6.167896771292121,0.15459519280357095,1
-9.969136390046728,-6.288872352299233,0.15459519280357095,1
-10.728771343571994,-3.6474750806357545,0.15459519280357095,1
3.4866783222531113,3.592540741011971,0.15459519280357095,1
-11.761189655105959,4.987742230677487,0.15459519280357095,1
-10.986948233080115,4.0987829795797435,0.15459519280357095,1
-9.808698424290885,5.658918930625113,0.15459519280357095,1
2.1025775283305617,3.17231627551425,0.15459519280357095,1
3.3559713903860846,2.729014569431134,0.15459519280357095,1
2.549663972304428,3.290327655586604,0.15459519280357095,1
-9.93159760255304,-5.41384978918532,0.15459519280357095,1
-10.600482473604549,5.213109679066266,0.15459519280357095,1
-9.860292560898268,6.660414688489982,0.15459519280357095,1
2.0172382974862213,4.762661578719454,0.15459519280357095,1
-8.388539905334143,5.94954211803581,0.15459519280357095,1
-10.525134129099563,3.6883938607212894,0.15459519280357095,1
4.815696223251343,-7.432310958806196,0.15459519280357095,1
3.557107728294233,-8.288402547377546,0.15459519280357095,1
2.2775921506890575,3.777625113837136,0.15459519280357095,1
-9.1573444912103,-5.020606644830537,0.15459519280357095,1
5.602584153203945,-6.396891539372543,0.15459519280357095,1
-8.977870977201471,-5.776372380832153,0.15459519280357095,1
-10.05472436281405,5.581898203227957,0.15459519280357095,1
6.088323536646457,-6.2513392104228505,0.15459519280357095,1
5.569529766982093,-7.4914540917771095,0.15459519280357095,1
2.304832439607821,5.014209648421749,0.15459519280357095,1
-8.691682631393025,-4.795561680652937,0.15459519280357095,1
-10.170071759334956,-3.94598837908746,0.15459519280357095,1
-9.366703984523545,-4.862455173624701,0.15459519280357095,1
4.9810989723097405,-7.882984776379293,0.15459519280357095,1
-9.52765383502592,-5.89535075869454,0.15459519280357095,1
2.699717964279738,-6.820490297320435,0.15459519280357095,1
4.746127088801917,-7.495321672408693,0.15459519280357095,1
4.749918581128596,-7.287512393059799,0.15459519280357095,1
4.985960649892317,-8.474472287597068,0.15459519280357095,1
2.6311338175533594,4.952591182388904,0.15459519280357095,1
5.504025633927228,-6.863968244483891,0.15459519280357095,1
-10.7725006581514,3.074159616837368,0.15459519280357095,1
2.6030248763093646,4.858123219281802,0.15459519280357095,1
6.2619469731901125,-7.89106115189583,0.15459519280357095,1
-11.005628420327861,5.41107574529325,0.15459519280357095,1
3.9672339644478747,-8.017647783699127,0.15459519280357095,1
4.679725604451462,-7.257947126430434,0.15459519280357095,1
2.5575249545772634,2.9642463102492327,0.15459519280357095,1
3.205553363748021,3.445994472708306,0.15459519280357095,1
2.7642916696619992,4.796357202125675,0.15459519280357095,1
-8.487883604868099,-5.347891530859033,0.15459519280357095,1
-8.88511381042737,2.03478086193938,0.15459519280357095,1
-10.721164157031398,-5.622840060055086,0.15459519280357095,1
-11.087579964032892,-6.28545798942076,0.15459519280357095,1
-10.425911347216047,-6.141474190281947,0.15459519280357095,1
2.8802172080815076,3.5044000818507404,0.15459519280357095,1
-10.280662022281048,-5.784808313435225,0.15459519280357095,1
5.706082130478235,-8.952371460333323,0.15459519280357095,1
-9.519766179986188,4.896541135263728,0.15459519280357095,1
-11.19903277126723,3.779614162705475,0.15459519280357095,1
3.9753035375148,-7.353567703362683,0.15459519280357095,1
4.790000263894996,-8.443007680258278,0.15459519280357095,1
0.8294772366232854,3.1234789145464017,0.15459519280357095,1
1.0378307258677042,3.0710897027908373,0.15459519280357095,1
-9.712421829170815,-5.703989295103448,0.15459519280357095,1
5.292909223423369,-7.700369196950502,0.15459519280357095,1
5.700003232412417,-8.365779011735627,0.15459519280357095,1
-10.379439786356889,-6.3356144699961305,0.15459519280357095,1
