x,y,rho
8.874915123,41.057075500,38.268222809
9.414788246,43.194221497,122.924934387
10.992991447,44.240253448,48.486679077
9.375373840,42.735569000,120.589256287
8.714147568,41.617855072,59.135639191
8.056430817,44.988647461,17.765010834
9.253048897,42.599800110,115.164291382
8.509905815,43.815364838,71.510803223
8.148802757,42.825134277,67.173057556
8.867234230,43.424774170,102.338882446
9.251895905,41.857242584,84.297393799
9.734519005,43.466205597,117.392089844
9.829217911,43.340343475,119.226181030
9.128378868,42.675132751,113.723846436
9.090240479,42.678321838,112.611557007
8.949554443,41.311592102,51.050281525
9.940127373,42.636093140,116.601043701
8.132502556,43.500656128,59.757972717
8.855401993,43.089817047,106.970230103
10.491791725,43.166854858,98.736274719
10.902101517,41.803047180,48.234298706
10.165042877,42.353061676,102.140205383
8.891903877,42.459022522,99.651290894
9.451148033,43.094039917,124.121582031
8.597551346,43.938701630,70.823043823
10.228363037,41.501628876,58.264781952
11.250952721,44.933761597,19.327627182
10.941480637,42.857948303,74.126701355
8.691947937,44.092323303,67.971275330
9.359523773,44.260318756,77.775619507
9.970975876,44.014511108,91.340324402
10.119067192,43.744445801,99.896804810
9.773200989,44.823741913,47.272621155
9.889613152,43.439861298,115.730606079
11.645851135,41.690113068,18.237014771
8.492216110,44.007270813,63.128437042
8.589577675,44.981494904,27.192331314
9.349081993,42.290416718,106.435142517
11.685643196,44.518386841,18.728174210
11.630259514,43.943916321,31.479333878
8.901474953,44.947937012,33.392742157
9.494697571,43.840328217,102.933853149
10.709952354,42.882862091,87.532257080
10.376780510,43.960079193,82.879486084
10.139126778,41.938472748,84.396636963
10.060938835,44.364257812,71.211502075
9.068133354,42.888237000,115.135299683
9.327547073,44.887138367,41.614295959
10.434995651,43.445335388,97.116775513
8.992784500,43.577121735,102.916679382
9.088368416,43.069702148,116.391357422
9.126854897,43.714305878,102.038612366
10.339291573,42.829574585,105.997352600
10.158707619,41.944812775,84.169494629
8.271443367,43.477264404,68.387947083
9.929374695,43.672904968,107.365356445
12.145845413,43.982353210,15.319511414
8.849878311,44.154888153,70.796112061
8.446793556,42.576290131,81.538787842
9.694458961,44.751216888,51.230915070
9.017946243,42.211433411,95.150566101
9.664248466,42.374393463,112.022010803
10.889336586,41.957942963,54.598312378
8.615232468,42.600051880,90.803230286
9.264668465,44.967407227,37.152999878
10.712121964,43.125423431,87.612388611
8.537264824,43.882236481,70.288604736
8.762485504,41.493103027,54.969284058
10.950730324,43.354816437,72.729980469
10.683559418,43.356601715,86.773078918
10.619531631,42.386848450,83.357421875
8.728458405,43.719467163,86.055259705
8.959291458,42.348323822,98.473495483
9.307168007,43.055351257,122.210433960
9.408706665,41.662921906,75.896537781
9.119082451,40.814468384,31.264932632
10.387931824,41.435813904,50.517814636
8.658317566,43.090038300,97.001472473
9.023138046,44.580886841,52.779521942
8.469843864,43.304924011,83.686988831
9.723418236,41.869781494,87.783782959
10.285977364,42.866325378,108.594856262
10.534491539,43.861377716,80.637245178
11.925936699,44.374401093,15.723938942
9.393519402,42.798492432,121.918914795
10.862360001,43.693138123,70.917800903
10.402832031,41.420917511,49.356941223
9.738374710,42.299842834,108.735473633
10.042625427,42.939723969,117.752761841
10.672879219,43.355091095,87.342521667
10.549028397,42.571453094,91.838302612
8.818254471,42.627822876,101.040214539
9.745680809,43.417026520,118.613739014
12.022009850,42.995616913,22.067989349
8.806756020,42.691890717,101.825027466
9.299104691,43.519355774,113.814048767
8.221903801,43.101135254,71.074043274
9.919207573,43.270053864,118.760574341
9.165384293,42.799949646,117.114479065
8.338640213,42.544551849,75.088584900
9.219839096,43.453922272,114.093368530
8.606518745,43.819072723,76.188903809
11.257184982,40.967887878,14.518094063
10.188959122,43.714782715,98.851501465
9.125264168,42.640602112,112.835670471
9.629819870,42.740081787,122.376037598
9.453687668,41.361869812,59.553752899
10.915032387,44.117492676,55.774333954
8.949336052,41.571449280,63.505733490
10.283765793,42.462085724,101.334617615
9.904653549,42.718544006,118.962783813
10.454239845,43.732624054,88.355873108
9.037103653,41.654510498,69.649917603
8.179762840,43.648254395,59.021911621
8.573841095,42.531055450,87.219741821
9.166386604,42.985305786,118.805702209
7.826420784,43.226650238,46.543773651
10.286591530,43.126296997,108.439643860
9.451814651,43.135272980,123.870674133
10.161746979,40.265281677,12.607184410
11.718612671,43.427967072,34.088474274
9.110292435,42.646919250,112.530540466
10.256443024,42.921768188,110.110847473
7.732016087,45.102367401,10.524166107
9.652159691,44.058044434,91.925727844
9.070651054,44.574249268,54.123912811
10.049044609,43.646717072,105.474143982
8.717447281,44.249019623,61.356140137
10.452519417,44.339717865,63.494823456
9.134613037,42.556846619,110.918632507
12.066617012,41.977855682,12.015215874
9.626750946,44.174766541,85.222518921
9.860425949,43.620826721,110.594299316
9.363251686,43.407928467,118.212730408
8.456173897,44.696002960,34.310218811
9.644536972,42.357696533,111.421340942
10.429083824,42.577152252,97.914596558
8.428442001,41.691154480,52.423969269
10.456474304,42.878299713,100.867446899
9.628998756,44.115615845,88.655128479
8.635874748,42.307193756,83.946815491
9.377820969,43.132225037,123.037078857
9.720529556,42.750984192,122.109130859
9.701074600,42.930568695,124.216613770
9.043096542,42.224880219,96.478340149
10.037217140,42.146957397,97.329627991
8.605345726,42.725582123,92.475784302
9.605033875,45.294597626,25.142274857
9.058000565,43.981132507,86.936599731
10.509888649,41.848926544,66.985122681
10.535953522,41.853992462,66.166992188
7.103528500,43.644191742,14.639409065
8.006810188,43.488807678,52.853496552
9.078689575,44.697425842,47.782630920
10.831210136,42.584487915,76.593933105
9.074863434,41.823795319,78.952156067
9.321778297,42.757518768,120.088531494
9.398007393,43.194576263,122.718696594
10.341221809,43.387527466,102.426330566
8.998557091,41.600082397,66.068443298
11.127232552,42.348423004,54.372627258
9.110406876,42.516685486,109.027915955
7.919631004,42.559898376,52.128379822
9.283044815,43.658229828,108.335166931
10.461157799,43.041645050,100.931221008
