x,y,rho
8.874915123,41.057075500,258.824005127
9.414788246,43.194221497,973.440490723
10.992991447,44.240253448,415.289825439
9.375373840,42.735569000,946.802062988
8.714147568,41.617855072,422.310485840
8.056430817,44.988647461,139.872512817
9.253048897,42.599800110,894.089721680
8.509905815,43.815364838,547.365905762
8.148802757,42.825134277,482.283569336
8.867234230,43.424774170,781.566345215
9.251895905,41.857242584,638.371643066
9.734519005,43.466205597,955.122924805
9.829217911,43.340343475,976.624816895
9.128378868,42.675132751,875.581665039
9.090240479,42.678321838,864.512329102
8.949554443,41.311592102,359.804901123
9.940127373,42.636093140,953.000061035
8.132502556,43.500656128,444.669281006
8.855401993,43.089817047,810.168701172
10.491791725,43.166854858,847.712585449
10.902101517,41.803047180,440.829986572
10.165042877,42.353061676,844.882934570
8.891903877,42.459022522,751.019958496
9.451148033,43.094039917,984.732910156
8.597551346,43.938701630,548.101074219
10.228363037,41.501628876,481.629150391
11.250952721,44.933761597,166.495590210
10.941480637,42.857948303,660.646606445
8.691947937,44.092323303,533.386901855
9.359523773,44.260318756,628.860656738
9.970975876,44.014511108,752.225158691
10.119067192,43.744445801,832.939270020
9.773200989,44.823741913,395.345153809
9.889613152,43.439861298,952.530334473
11.645851135,41.690113068,189.919967651
8.492216110,44.007270813,489.178955078
8.589577675,44.981494904,223.450485229
9.349081993,42.290416718,826.175170898
11.685643196,44.518386841,158.402633667
11.630259514,43.943916321,271.823974609
8.901474953,44.947937012,279.265533447
9.494697571,43.840328217,826.249572754
10.709952354,42.882862091,764.551086426
10.376780510,43.960079193,697.261535645
10.139126778,41.938472748,691.831115723
10.060938835,44.364257812,586.920471191
9.068133354,42.888237000,884.277404785
9.327547073,44.887138367,350.211791992
10.434995651,43.445335388,829.170654297
8.992784500,43.577121735,795.941162109
9.088368416,43.069702148,896.997558594
9.126854897,43.714305878,799.161560059
10.339291573,42.829574585,897.905151367
10.158707619,41.944812775,691.483215332
8.271443367,43.477264404,509.551940918
9.929374695,43.672904968,885.306762695
12.145845413,43.982353210,126.450019836
8.849878311,44.154888153,560.896911621
8.446793556,42.576290131,593.488403320
9.694458961,44.751216888,426.301696777
9.017946243,42.211433411,719.790405273
9.664248466,42.374393463,890.907592773
10.889336586,41.957942963,496.293121338
8.615232468,42.600051880,670.509155273
9.264668465,44.967407227,314.363708496
10.712121964,43.125423431,763.319946289
8.537264824,43.882236481,540.831481934
8.762485504,41.493103027,389.327636719
10.950730324,43.354816437,638.421508789
10.683559418,43.356601715,752.109619141
10.619531631,42.386848450,723.455566406
8.728458405,43.719467163,660.431213379
8.959291458,42.348323822,744.423889160
9.307168007,43.055351257,958.111206055
9.408706665,41.662921906,575.332946777
9.119082451,40.814468384,209.724822998
10.387931824,41.435813904,427.138580322
8.658317566,43.090038300,724.598815918
9.023138046,44.580886841,433.061279297
8.469843864,43.304924011,622.652587891
9.723418236,41.869781494,690.299072266
10.285977364,42.866325378,916.470214844
10.534491539,43.861377716,685.592773438
11.925936699,44.374401093,129.105422974
9.393519402,42.798492432,959.425048828
10.862360001,43.693138123,614.151245117
10.402832031,41.420917511,418.215301514
9.738374710,42.299842834,867.560302734
10.042625427,42.939723969,976.343017578
10.672879219,43.355091095,756.646972656
10.549028397,42.571453094,790.846984863
8.818254471,42.627822876,758.825439453
9.745680809,43.417026520,965.720092773
12.022009850,42.995616913,211.870239258
8.806756020,42.691890717,764.583129883
9.299104691,43.519355774,897.036193848
8.221903801,43.101135254,518.597229004
9.919207573,43.270053864,979.192626953
9.165384293,42.799949646,905.554687500
8.338640213,42.544551849,541.186584473
9.219839096,43.453922272,893.079833984
8.606518745,43.819072723,585.245178223
11.257184982,40.967887878,128.704193115
10.188959122,43.714782715,828.127685547
9.125264168,42.640602112,868.150329590
9.629819870,42.740081787,979.412597656
9.453687668,41.361869812,444.178009033
10.915032387,44.117492676,477.815368652
8.949336052,41.571449280,460.071655273
10.283765793,42.462085724,849.190795898
9.904653549,42.718544006,971.565124512
10.454239845,43.732624054,750.957763672
9.037103653,41.654510498,511.783142090
8.179762840,43.648254395,443.419799805
8.573841095,42.531055450,641.089294434
9.166386604,42.985305786,920.425537109
7.826420784,43.226650238,339.690582275
10.286591530,43.126296997,917.805419922
9.451814651,43.135272980,983.230468750
10.161746979,40.265281677,84.832687378
11.718612671,43.427967072,304.437225342
9.110292435,42.646919250,864.885742188
10.256443024,42.921768188,927.868835449
7.732016087,45.102367401,82.328804016
9.652159691,44.058044434,746.049316406
9.070651054,44.574249268,444.216033936
10.049044609,43.646717072,876.799987793
8.717447281,44.249019623,487.432189941
10.452519417,44.339717865,530.686706543
9.134613037,42.556846619,852.979919434
12.066617012,41.977855682,132.728729248
9.626750946,44.174766541,692.273620605
9.860425949,43.620826721,907.973999023
9.363251686,43.407928467,934.572021484
8.456173897,44.696002960,277.153594971
9.644536972,42.357696533,884.478576660
10.429083824,42.577152252,833.267211914
8.428442001,41.691154480,367.982482910
10.456474304,42.878299713,863.025207520
9.628998756,44.115615845,719.434753418
8.635874748,42.307193756,617.517517090
9.377820969,43.132225037,970.828125000
9.720529556,42.750984192,984.183776855
9.701074600,42.930568695,1002.996520996
9.043096542,42.224880219,731.487304688
10.037217140,42.146957397,792.470092773
8.605345726,42.725582123,683.640197754
9.605033875,45.294597626,221.489776611
9.058000565,43.981132507,686.400207520
10.509888649,41.848926544,575.075439453
10.535953522,41.853992462,570.136840820
7.103528500,43.644191742,109.310791016
8.006810188,43.488807678,392.545928955
9.078689575,44.697425842,395.681671143
10.831210136,42.584487915,679.912780762
9.074863434,41.823795319,588.925781250
9.321778297,42.757518768,939.336975098
9.398007393,43.194576263,970.503662109
10.341221809,43.387527466,870.016357422
8.998557091,41.600082397,481.763000488
11.127232552,42.348423004,506.616180420
9.110406876,42.516685486,836.385498047
7.919631004,42.559898376,363.998657227
9.283044815,43.658229828,855.297973633
10.461157799,43.041645050,864.667846680
10.694549561,43.377838135,744.479187012
9.747018814,43.198802948,998.431274414
9.572047234,42.643024445,957.145324707
9.494967461,41.909862518,695.358703613
