x,y,rho
8.874915123,41.057075500,18.209568024
9.414788246,43.194221497,63.164337158
10.992991447,44.240253448,22.460533142
9.375373840,42.735569000,61.921047211
8.714147568,41.617855072,29.438552856
8.056430817,44.988647461,11.321895599
9.253048897,42.599800110,59.234355927
8.509905815,43.815364838,38.637794495
8.148802757,42.825134277,34.083557129
8.867234230,43.424774170,53.584960938
9.251895905,41.857242584,43.002685547
9.734519005,43.466205597,59.594013214
9.829217911,43.340343475,60.296367645
9.128378868,42.675132751,58.596576691
9.090240479,42.678321838,58.042900085
8.949554443,41.311592102,25.034069061
9.940127373,42.636093140,59.001548767
8.132502556,43.500656128,31.739612579
8.855401993,43.089817047,55.517818451
10.491791725,43.166854858,48.740749359
10.902101517,41.803047180,23.884170532
10.165042877,42.353061676,51.495227814
8.891903877,42.459022522,51.245048523
9.451148033,43.094039917,63.677318573
8.597551346,43.938701630,38.437156677
10.228363037,41.501628876,29.543678284
11.250952721,44.933761597,8.752040863
10.941480637,42.857948303,36.598316193
8.691947937,44.092323303,37.049915314
9.359523773,44.260318756,40.485134125
9.970975876,44.014511108,45.492935181
10.119067192,43.744445801,49.514011383
9.773200989,44.823741913,23.541408539
9.889613152,43.439861298,58.326103210
11.645851135,41.690113068,8.887016296
8.492216110,44.007270813,34.646892548
8.589577675,44.981494904,15.993622780
9.349081993,42.290416718,54.612827301
11.685643196,44.518386841,8.835456848
11.630259514,43.943916321,14.830203056
8.901474953,44.947937012,18.637752533
9.494697571,43.840328217,52.926208496
10.709952354,42.882862091,43.302036285
10.376780510,43.960079193,40.195163727
10.139126778,41.938472748,42.748924255
10.060938835,44.364257812,34.983112335
9.068133354,42.888237000,59.461318970
9.327547073,44.887138367,21.800106049
10.434995651,43.445335388,47.672691345
8.992784500,43.577121735,53.942829132
9.088368416,43.069702148,60.217311859
9.126854897,43.714305878,53.388767242
10.339291573,42.829574585,52.916957855
10.158707619,41.944812775,42.611648560
8.271443367,43.477264404,36.235748291
9.929374695,43.672904968,53.873229980
12.145845413,43.982353210,7.690090656
8.849878311,44.154888153,38.278316498
8.446793556,42.576290131,41.580520630
9.694458961,44.751216888,25.764804840
9.017946243,42.211433411,48.813758850
9.664248466,42.374393463,57.176948547
10.889336586,41.957942963,27.102745056
8.615232468,42.600051880,46.577060699
9.264668465,44.967407227,19.636972427
10.712121964,43.125423431,43.039371490
8.537264824,43.882236481,38.114509583
8.762485504,41.493103027,27.165868759
10.950730324,43.354816437,35.212097168
10.683559418,43.356601715,42.309093475
10.619531631,42.386848450,41.598815918
8.728458405,43.719467163,45.808654785
8.959291458,42.348323822,50.596790314
9.307168007,43.055351257,62.932495117
9.408706665,41.662921906,38.576328278
9.119082451,40.814468384,14.652398109
10.387931824,41.435813904,25.501136780
8.658317566,43.090038300,50.367858887
9.023138046,44.580886841,28.573436737
8.469843864,43.304924011,43.827064514
9.723418236,41.869781494,44.793838501
10.285977364,42.866325378,54.265022278
10.534491539,43.861377716,38.844707489
11.925936699,44.374401093,7.723187923
